Store,Container_404,Bad_Subs,Nil_Pick
8608,17,8,236
8378,35,7,252
5221,33,4,246
5919,40,5,239
4509,40,10,223
5863,27,6,222
4017,22,7,253
5575,45,6,242
6470,42,8,213
9528,29,11,216
5842,28,6,244
6780,30,8,243
7639,39,7,222
8614,23,10,208
8911,31,9,210
9556,32,10,236
5983,33,10,266
7649,50,14,298
4046,34,11,228
5021,29,14,244
7169,32,12,223
5154,36,10,242
6808,30,7,230
8956,39,7,223
8175,29,12,224
5200,29,13,249
9984,23,13,215
4255,38,7,208
4752,14,10,207
9577,33,7,232
8438,11,9,223
9897,30,8,251
4685,24,10,184
4624,30,12,229
5822,39,7,232
9560,26,10,234
7720,47,5,249
6636,21,10,231
8207,32,11,242
8309,33,15,179
6576,42,7,230
7560,18,10,234
6027,23,8,232
5339,37,11,236
7186,24,12,249
7739,29,17,243
6738,30,11,250
4205,28,10,218
5682,34,5,214
9629,33,12,235
9805,31,13,186
4864,35,15,222
8970,27,7,255
5569,45,13,265
9447,34,13,245
4724,34,5,252
7028,25,17,244
8036,39,11,252
9344,27,9,206
8913,41,10,230
5766,30,9,202
4646,29,16,254
6207,25,11,190
8523,35,12,260
4953,25,8,251
4352,30,13,212
7010,35,12,239
9214,21,7,249
8448,28,14,233
8668,33,12,213
7186,41,11,255
8425,22,9,217
5386,39,9,233
7199,14,14,227
4278,35,13,250
9122,23,12,235
7607,31,12,232
4192,35,13,222
8180,34,14,224
6118,34,9,254
5609,37,9,203
4189,44,13,214
6225,46,8,230
5319,30,8,247
4141,37,8,227
9259,34,12,249
9207,43,11,213
7462,27,6,247
4954,33,10,227
5386,25,10,221
6953,36,10,216
5819,39,11,219
4414,33,16,240
9703,34,12,246
5732,29,9,263
9930,29,11,235
6554,31,5,200
7658,39,10,201
6166,34,17,220
8660,41,11,233
6240,29,9,192
9219,40,14,230
7661,35,10,230
5744,27,10,210
4294,33,12,217
7654,37,5,242
8191,26,12,193
4074,25,4,215
5385,20,9,227
7943,30,10,202
6739,38,13,232
9685,23,5,218
7406,23,7,206
6061,24,11,225
4313,38,12,241
4702,35,15,191
6595,40,9,230
4230,23,11,222
6692,33,4,273
6294,34,9,251
7231,33,9,222
9894,33,8,248
6831,43,9,225
4963,35,10,253
9930,36,14,230
6120,27,14,280
7417,27,11,234
5305,21,5,212
8200,42,12,274
6694,42,12,214
5237,28,6,279
9558,39,9,260
7724,34,12,188
5820,33,10,222
4666,35,11,216
6586,23,14,266
4613,33,17,233
4240,38,12,216
8983,32,8,239
8958,31,9,233
5114,34,15,241
4553,41,13,205
9422,36,6,280
8969,20,9,235
8699,31,11,217
6548,31,14,239
4872,28,10,260
6472,32,10,264
4841,37,10,225
7144,42,7,231
6531,28,6,213
8224,43,13,252
9958,29,13,254
9912,27,7,267
5858,32,10,222
9448,26,7,219
6896,33,10,249
9974,32,16,289
5483,38,8,209
6264,34,11,236
6823,32,5,190
8309,32,11,227
5813,35,8,249
7215,33,14,188
7875,34,14,223
7239,43,10,237
9841,37,5,268
7103,25,10,209
5735,27,10,220
7612,37,6,238
4643,33,13,245
6304,28,9,222
9851,35,6,254
5765,23,12,231
7191,26,16,208
4659,30,12,211
6622,27,7,235
5084,37,8,230
8773,33,6,208
7368,41,8,225
6104,33,7,235
9050,35,6,231
8413,38,2,232
7199,37,12,234
7744,30,12,228
5963,25,15,223
7257,31,13,229
5768,15,10,212
6989,26,16,277
4067,19,11,242
5380,21,12,255
6755,37,16,254
7023,28,8,264
7405,25,10,223
6583,15,9,225
9337,28,10,259
5717,40,11,273
5850,36,12,225
4792,31,8,247
7434,26,11,262
5426,32,9,232
6402,29,10,219
7407,35,17,252
6280,48,13,250
6660,22,6,257
8088,26,8,246
7583,32,7,241
7160,30,8,261
6657,36,12,261
9219,40,6,206
7153,34,13,223
4108,31,12,227
4608,28,11,242
6936,35,8,245
9620,31,13,212
5143,22,7,219
7425,31,12,229
7919,41,6,242
7589,29,11,233
8147,41,12,245
4467,30,13,242
5045,30,13,224
8456,40,6,243
8204,40,17,271
8098,37,10,236
7505,25,16,235
4074,38,12,226
5586,36,9,215
5646,33,11,226
4845,33,11,252
5637,19,14,264
7909,41,6,240
6993,39,11,240
9477,27,16,238
6695,28,9,227
8634,19,13,227
8668,16,9,219
6917,35,12,253
5268,20,16,253
6971,28,13,244
9313,31,9,233
9261,31,12,214
8092,38,9,218
6845,21,7,234
9365,32,15,241
9107,30,7,246
7768,20,9,237
7098,36,10,211
5953,28,13,217
9056,22,14,243
6887,27,10,187
6072,48,10,285
4758,31,9,207
6052,35,11,243
5053,37,11,230
8585,16,8,261
9604,14,12,209
6609,22,16,236
5353,22,10,237
8491,38,5,211
9719,17,13,208
4611,21,6,247
7856,39,11,233
7171,21,12,206
6779,43,6,234
6396,34,9,235
7703,47,13,245
8215,37,8,244
9491,37,12,206
5795,36,8,231
8775,37,15,206
4670,31,11,222
7885,30,10,286
9035,40,15,219
8699,32,12,266
6730,30,13,207
5157,29,12,196
9282,25,12,251
8787,24,8,213
4509,32,9,255
4992,35,12,226
7729,38,10,252
6554,30,10,266
9371,29,8,250
5547,43,9,220
5516,35,9,266
4799,34,14,250
7589,34,10,258
8299,33,16,229
6425,33,13,261
8527,46,6,232
4085,33,7,251
5248,22,7,239
9494,23,13,252
8000,36,9,222
6740,36,12,246
6143,31,16,212
4625,30,7,210
7356,26,10,266
6526,44,15,249
9158,24,9,202
7975,46,10,246
9179,40,9,230
5823,25,10,229
8284,37,12,186
6050,29,17,226
4806,26,3,263
9481,27,7,233
5785,32,7,239
8079,25,15,208
8448,26,8,237
5993,19,11,267
5495,41,10,235
7302,27,12,240
5983,46,9,279
5047,43,16,283
4965,28,10,247
7924,33,15,242
9370,43,8,263
9154,28,10,254
6499,30,16,207
9945,20,10,215
8476,12,6,243
4630,40,13,253
9636,41,16,245
9173,20,13,245
7144,27,13,251
7432,33,11,251
6988,40,13,239
6769,19,7,236
4888,36,15,243
8292,24,8,252
8747,23,12,244
7888,26,11,254
4108,42,12,244
9083,30,8,268
8259,28,12,259
7649,32,9,243
9546,25,7,266
9699,18,14,243
6861,35,10,231
8008,20,9,196
8731,34,12,238
6300,22,10,250
9541,42,8,207
9390,27,13,249
5658,44,9,241
5995,31,14,229
6696,32,12,232
4775,39,7,232
9094,40,10,210
7447,27,5,247
7827,22,13,233
9173,43,9,239
9277,45,17,231
9556,36,10,211
5132,29,13,211
8519,28,13,235
7579,14,8,249
8105,37,10,246
6471,37,10,229
7665,47,11,267
5550,43,9,223
7540,34,6,264
8896,28,11,245
7994,35,10,238
6638,31,13,207
8354,28,11,240
7425,25,15,230
8072,35,7,223
5910,28,14,219
8279,23,9,234
7580,44,6,235
8890,35,10,240
5878,23,12,259
5160,42,9,205
9564,13,6,239
8292,36,9,226
5946,30,13,283
9505,18,11,230
9682,36,5,228
6196,24,10,246
4092,36,11,237
5117,38,10,236
8073,47,17,241
9926,44,9,234
7869,20,10,251
8863,37,9,262
4926,24,7,255
4510,33,11,261
4619,48,3,221
7804,28,8,213
5482,27,8,216
9025,27,6,231
5861,33,10,239
6729,37,8,228
4100,33,9,199
6749,30,10,240
6757,36,14,217
5188,34,7,275
6019,19,14,233
5567,27,8,256
7470,32,7,254
6064,31,11,223
7688,36,8,204
9733,37,8,269
7498,26,13,253
7938,28,13,226
4942,41,13,219
9627,42,12,225
7199,16,8,241
8100,39,8,225
5614,39,17,207
6198,39,13,234
5948,32,12,196
9890,21,12,218
7135,34,11,270
9362,31,10,294
8729,25,11,273
6999,33,6,253
4575,32,9,239
7866,29,7,243
7101,27,3,215
5865,30,11,238
9142,33,11,251
5190,15,10,239
7067,34,8,254
9040,16,16,216
6731,20,8,269
8597,33,11,221
7335,36,4,201
9092,24,10,227
8243,21,6,257
8959,40,10,248
4127,40,10,230
8893,27,11,222
6897,40,9,226
6393,15,9,233
4556,31,14,234
6848,29,15,239
4494,29,10,194
6713,39,7,237
8855,34,7,192
7999,20,7,259
4517,44,6,243
6601,26,11,228
9354,34,15,210
5649,26,11,217
6718,32,7,252
7317,26,5,257
7432,28,8,244
4115,19,8,220
7878,25,7,201
6846,38,12,232
4564,41,12,240
6428,37,11,265
6941,29,5,263
8263,31,10,265
7284,39,2,254
6272,33,5,256
5974,28,14,236
8172,34,4,206
5142,29,11,252
6029,29,14,234
5690,43,13,228
5764,22,9,237
7011,37,6,245
4783,35,13,260
5925,32,13,215
6047,37,16,211
8412,41,14,235
9375,29,12,249
5375,30,11,253
6445,40,9,226
4022,27,11,241
5440,35,14,201
7036,31,13,220
7098,39,13,239
9393,23,9,202
9199,24,5,243
8630,44,8,275
8869,26,14,244
5988,32,14,238
9717,28,8,229
7195,22,11,215
8294,37,12,214
5080,27,9,241
7812,24,8,259
5701,33,5,202
4172,31,8,213
9618,17,13,226
4116,31,8,231
4373,44,11,230
9917,39,12,247
9999,31,9,205
4993,33,11,254
9224,38,6,228
6234,25,7,207
4800,19,12,245
4759,17,12,227
7804,32,11,272
5260,29,11,228
8754,23,9,234
8764,39,14,222
8409,26,8,232
9084,35,10,251
6898,34,13,279
7105,30,10,238
6300,37,16,248
5613,27,8,237
4896,47,7,239
8646,32,9,202
9294,33,9,210
5537,34,8,240
5191,41,8,251
8760,27,7,227
7491,32,11,253
9965,46,13,233
5407,22,7,250
4187,43,10,220
7382,34,11,238
5174,28,5,209
6954,37,15,225
8511,43,12,272
8508,32,11,222
6376,41,12,210
5266,31,8,247
7135,30,8,232
4248,30,11,217
4232,30,6,213
8817,31,12,231
9236,31,7,247
5045,32,14,232
7486,33,11,257
5493,30,10,219
4754,15,10,230
6527,28,3,188
9419,22,7,233
7456,24,11,258
8510,37,13,225
9354,18,10,227
7848,36,12,231
8354,34,7,208
7152,38,14,233
6732,31,13,248
8034,41,5,234
6848,25,14,183
7550,37,15,249
4092,26,12,247
9186,49,14,236
6413,34,9,245
5039,36,6,213
8259,33,14,238
8812,46,10,231
5054,27,11,218
9588,31,13,227
5018,21,10,284
4670,36,5,231
5054,31,14,249
5599,21,7,198
4148,30,9,230
9063,28,10,218
8563,30,13,248
5892,28,4,222
4151,35,10,232
8946,46,9,249
5176,18,11,259
4296,31,10,239
4403,31,10,220
9843,37,15,213
4088,33,9,192
8872,37,12,264
6066,33,4,216
5437,28,8,220
8985,41,4,214
4906,33,2,247
4743,32,9,193
4459,43,9,256
7071,44,13,229
9430,36,7,191
7909,13,11,248
8513,47,9,222
4792,20,5,281
7001,35,8,235
5735,30,16,188
4537,32,9,197
6779,38,10,238
6095,26,12,196
9018,45,4,237
8641,19,12,247
6838,33,13,208
7215,29,11,200
8409,26,12,247
4929,33,14,202
9403,44,14,225
9700,17,7,184
5198,39,4,218
5986,33,12,250
7326,29,10,233
6569,35,8,267
5537,26,12,235
5247,36,10,238
6371,36,6,209
5105,38,10,234
7019,53,11,197
7858,44,8,233
7201,23,7,253
5215,25,4,221
6389,30,14,237
6434,33,14,230
6729,35,4,251
8536,42,12,221
9136,33,12,274
4633,33,12,255
4038,32,9,188
7534,32,12,253
7105,27,7,226
4275,27,15,252
6950,41,9,291
4239,29,14,203
4099,30,12,239
4956,38,8,252
6978,33,9,253
6156,22,14,208
6561,27,7,243
9344,35,8,235
8904,37,9,201
9056,37,11,254
8286,44,12,252
4643,29,12,200
7809,47,5,240
6626,36,12,264
9531,39,13,260
7238,32,12,261
6983,35,12,254
6998,40,16,229
8139,35,11,198
4558,36,6,215
9555,56,6,227
6620,38,10,217
6674,34,19,232
6349,21,11,278
8855,46,12,204
5012,29,10,250
9813,31,10,250
4271,36,7,229
8067,36,11,249
8881,39,8,237
6419,29,14,233
7256,28,6,209
9392,33,10,220
8538,35,10,226
9842,33,11,202
9117,45,10,232
5735,40,7,214
5170,34,7,263
7158,25,8,209
8575,30,9,269
8244,33,13,248
9768,29,12,234
6425,38,11,219
6278,26,7,246
4348,30,13,230
4099,20,14,245
7826,21,10,253
6308,26,6,258
9860,28,10,228
9959,29,16,256
8908,29,11,261
9890,20,14,240
6618,43,11,242
6643,26,8,254
7588,24,4,237
4788,44,9,242
5641,31,14,233
7815,30,10,246
4809,38,11,234
4413,37,12,240
5492,30,11,231
4999,27,4,176
4773,31,7,242
4021,45,9,248
5999,28,7,206
6658,41,10,225
9892,38,8,234
5737,37,12,218
4811,52,12,226
8935,36,10,246
6397,22,10,260
9869,26,11,237
5402,27,12,252
9840,40,15,174
7773,34,13,248
4001,31,8,223
7919,38,12,245
8666,23,6,252
7638,29,15,246
6507,19,7,233
7441,29,9,245
7460,35,13,231
8927,31,13,232
6877,39,8,239
4235,29,7,244
5850,17,11,216
8761,29,12,190
9704,26,16,245
4304,22,7,264
8196,32,6,289
4493,25,10,248
7003,13,11,235
6193,38,8,238
5590,32,12,190
4738,27,10,229
8563,49,8,239
4095,9,9,211
8483,36,15,247
4194,48,5,201
4135,20,9,247
9717,38,3,226
4983,34,11,245
7612,36,9,219
9492,39,10,219
9740,22,9,245
4438,34,12,224
6493,25,15,232
7145,32,3,227
9032,33,7,225
5688,12,11,238
8044,40,11,224
6035,26,9,256
6362,34,11,233
6181,42,10,249
9257,33,5,274
9529,32,5,224
9189,21,8,241
7407,31,8,206
6267,26,14,231
9747,46,14,208
4674,28,8,257
5448,33,14,220
4781,28,7,237
7685,34,9,259
8634,42,12,244
6525,37,11,227
4251,29,12,235
4044,37,11,246
9222,34,13,272
4025,45,8,238
4947,24,11,240
7114,23,8,261
5111,41,6,224
6280,34,8,306
8650,27,5,245
6690,31,13,231
4501,29,10,257
9619,29,16,221
8100,40,5,242
9202,27,9,202
9471,28,12,240
6232,31,11,234
5406,32,10,213
9736,49,13,250
6879,51,5,214
6025,35,6,218
8686,31,17,220
6000,25,8,255
8723,20,8,213
7648,29,10,267
7229,30,5,253
7227,20,11,228
5177,32,11,260
6445,22,10,229
5869,43,7,212
8467,22,12,250
5779,36,10,227
9069,33,10,206
7279,34,5,242
4002,30,17,205
6083,40,9,240
7659,26,13,244
4654,32,12,278
8064,25,13,206
8532,25,12,247
8867,39,15,211
6731,35,3,267
5367,38,7,236
9150,24,9,219
9223,32,11,223
9166,26,6,231
5423,41,10,200
4276,15,11,199
8737,36,14,238
8561,32,10,229
9706,30,7,236
5823,41,13,222
5254,24,8,238
9801,39,9,249
7373,27,8,215
5102,40,7,233
4209,24,10,230
6221,28,9,235
8301,27,11,243
5942,35,9,252
8523,12,7,248
7209,19,9,234
6157,27,14,236
6036,34,13,227
6962,36,11,272
8069,26,13,276
8018,40,8,239
7362,28,9,211
5436,46,12,223
4361,33,11,262
7350,38,7,251
9616,28,9,259
5175,33,3,272
7275,38,5,205
9586,41,6,213
5414,17,10,254
5357,31,8,216
9532,27,7,261
9338,35,9,204
5486,34,8,219
6943,31,9,217
7969,43,8,239
6975,26,9,218
4377,26,10,207
6001,37,7,203
7747,37,10,233
7718,34,10,239
8500,35,8,236
8162,26,12,210
9445,36,17,235
6970,23,9,226
4438,34,7,222
9065,24,11,225
4555,26,12,239
4323,45,10,225
6562,33,5,237
8173,45,10,206
8412,33,5,231
5982,34,14,256
8615,24,8,238
6886,29,11,213
5398,32,3,235
7538,33,9,265
8725,28,12,202
9490,33,10,199
9829,22,8,279
9179,44,11,212
9850,30,4,228
7302,30,14,224
9006,37,6,211
5864,45,9,186
9748,19,10,246
8494,37,10,243
6838,21,7,244
9845,30,4,246
4375,32,11,246
8923,26,15,239
9513,27,11,231
7073,36,-1,269
7078,45,8,252
9329,32,10,251
7148,34,14,267
7493,28,7,207
9530,26,8,224
4335,35,10,255
8960,18,6,219
7320,49,9,228
8319,41,7,220
5986,49,4,258
8951,33,14,213
8424,41,9,218
9361,54,10,251
5239,31,11,252
5221,18,11,191
6005,37,9,226
5842,35,3,233
6754,40,11,284
6209,42,10,229
8384,35,5,260
6733,42,12,217
8466,28,10,221
7690,32,14,226
6204,29,10,190
8553,21,10,229
7142,43,10,200
5222,40,11,240
5837,39,16,248
7183,32,10,226
6548,36,10,233
8819,30,13,225
4033,21,6,244
4279,38,12,251
8295,30,16,224
6498,34,6,250
8414,33,12,228
5282,27,8,249
7369,32,9,225
6226,37,12,273
7492,40,3,231
5742,38,11,280
6585,28,10,221
8486,39,9,247
8896,24,11,210
5363,36,6,249
8869,31,10,235
4955,17,13,251
4447,26,8,273
9381,30,13,220
5372,31,7,230
5482,36,8,243
7933,39,12,240
8186,34,14,224
4368,25,8,220
6182,46,13,245
9223,30,9,229
9796,38,9,269
9347,34,11,253
6003,44,12,213
8722,21,11,236
5717,16,5,258
6941,50,7,244
9384,38,10,254
8003,30,13,211
9619,32,6,259
9846,22,7,264
9212,27,10,219
7857,28,9,221
7191,36,10,212
7003,38,12,265
9801,35,6,229
9502,32,5,221
7532,30,10,253
9420,18,16,235
4180,44,8,226
9214,33,7,248
4113,23,14,268
6559,42,12,230
7097,32,8,242
6165,24,13,244
7762,34,11,230
7243,41,14,253
5293,47,11,230
4420,42,8,195
6302,33,11,279
7233,38,9,270
4069,34,9,223
5756,41,13,230
7705,39,11,228
9066,37,20,209
6550,34,12,241
9581,36,8,249
6021,41,10,264
9159,29,7,270
6375,39,10,212
9395,33,8,213
9179,35,13,215
6280,23,12,276
6912,41,11,229
5441,36,7,204
5853,31,7,231
7347,34,18,238
5503,40,7,211
8681,37,8,245
5787,38,13,256
8887,37,4,261
5184,26,17,234
5230,28,4,238
8109,38,6,202
4687,15,4,199
9893,32,10,249
4796,37,11,239
5307,38,14,227
7932,33,5,236
7028,46,7,178
8914,34,6,242
5293,23,8,214
6647,42,11,220
5464,21,12,233
7655,35,12,222
5947,24,13,219
9779,29,9,236
6309,26,11,200
9097,32,9,217
6538,31,8,258
4086,21,10,213
8920,34,8,240
4074,29,13,220
9551,32,10,226
7127,26,14,246
7466,30,5,268
8415,23,7,245
4636,46,8,242
4065,35,7,236
5848,44,12,224
9790,42,7,236
9075,36,11,263
6907,21,11,215
7628,40,13,214
8215,27,10,238
7558,25,7,251
5904,31,11,232
6097,31,6,280
4623,22,7,219
4069,45,7,266
5972,19,14,223
7531,28,10,228
5593,44,8,261
5538,23,8,201
8209,23,10,258
6195,38,4,206
4425,28,9,231
6409,28,12,226
6088,40,10,272
5529,22,10,220
8130,29,9,243
7418,38,10,257
4749,38,12,211
6854,39,13,260
8883,26,15,273
5175,33,16,185
7043,28,3,191
7586,31,11,243
8837,16,10,246
8437,36,11,221
7882,30,10,253
6771,36,11,216
5607,35,9,234
6226,31,6,245
7764,38,6,245
5976,27,5,226
8946,25,8,228
8677,27,7,247
8024,26,7,231
4145,32,11,242
9317,44,12,247
7103,33,14,260
7623,28,12,223
8268,12,8,223
7912,40,9,258
9279,40,13,239
9217,46,9,250
7570,42,8,233
7004,27,13,270
6750,34,5,214
7902,28,11,224
8117,34,10,226
8204,38,7,235
7725,26,11,247
6664,48,12,234
7042,34,10,228
7950,34,13,261
5682,25,13,246
5042,33,8,235
9922,22,13,236
5835,26,11,222
6106,16,9,244
7567,23,10,202
9052,37,8,260
5561,33,13,259
9194,33,13,260
6887,24,10,237
6673,42,11,252
5394,40,8,243
4218,29,12,224
6706,19,6,196
6891,37,12,208
7197,24,10,223
6958,18,9,234
5937,30,15,265
9251,40,12,164
7345,29,8,214
4083,31,10,221
9090,40,7,239
9104,36,12,243
5739,39,15,210
9197,28,12,266
5749,27,10,222
8679,40,9,267
5771,36,9,229
5112,36,6,224
4326,22,10,236
6402,36,13,219
5369,35,10,226
8454,29,11,244
7282,20,15,243
8098,43,10,206
5264,23,9,230
6201,36,12,226
5563,40,7,207
5623,31,15,264
4196,30,5,272
4885,19,8,252
5354,40,10,194
4590,32,16,222
8570,33,13,257
7601,35,11,247
8205,32,11,232
6398,44,11,238
9732,19,14,238
6219,31,7,217
8865,29,10,226
8039,27,9,229
9482,23,11,239
5373,37,8,232
9153,19,9,211
4601,31,13,201
5675,33,8,275
5042,24,5,247
7949,21,10,233
7110,23,11,244
4051,27,10,231
9229,42,8,224
5305,31,11,223
8666,31,11,223
7648,39,12,220
6487,32,12,201
5280,25,11,262
6262,24,16,244
8841,34,9,251
4520,24,9,286
4017,36,10,265
9807,26,6,161
5618,21,2,248
9345,31,8,260
6136,35,17,262
5593,27,12,280
6830,29,13,260
8158,19,12,220
7767,49,12,219
5808,39,12,242
7900,36,13,238
8836,44,10,230
6642,33,14,197
8667,29,13,214
9958,27,12,234
8428,26,9,244
4814,53,13,219
6511,22,14,221
9337,34,9,246
6264,36,8,250
9364,25,8,223
8371,36,8,247
4098,31,6,217
4467,32,11,232
7985,29,7,259
7576,28,9,261
8019,30,11,227
5569,17,10,222
4477,39,10,234
9772,21,10,244
5846,45,8,215
7641,29,11,234
6587,38,18,250
8881,45,12,210
5593,19,9,255
6166,33,8,184
9712,30,14,269
5757,26,13,250
6837,34,7,209
7472,32,10,267
5604,12,5,221
4359,37,13,252
7024,25,11,224
7151,32,8,244
9768,39,10,229
8206,17,6,198
6205,39,9,245
5160,37,16,222
7576,36,13,219
6101,28,19,249
4405,47,6,225
5019,41,10,223
7251,32,10,237
6231,33,11,236
5060,28,6,210
4300,24,6,241
5766,19,8,205
6202,40,11,196
9298,30,14,237
8486,24,9,228
9819,25,8,205
4196,43,15,225
6008,35,9,216
8880,41,9,227
6330,29,6,265
7199,46,13,241
6630,20,3,238
5629,35,9,240
5149,11,11,228
9720,37,12,257
5126,47,9,251
4861,39,11,232
4234,45,9,232
8902,18,9,240
9892,35,6,232
9396,38,10,214
5231,47,11,235
8025,36,8,225
5303,26,9,221
6246,31,10,285
6951,32,7,195
8016,31,13,231
5199,34,9,263
6058,27,5,241
9121,26,11,170
7541,27,9,238
6777,35,6,229
8716,41,19,220
6482,39,9,242
6450,32,8,235
8675,37,11,228
9580,37,7,241
7534,29,13,271
4735,35,12,244
5002,19,10,230
5321,45,8,230
5224,38,10,226
4957,40,15,265
7130,32,16,246
5418,6,10,253
4553,34,3,254
7017,17,7,213
6296,40,6,234
9785,28,10,231
5070,30,15,252
5652,39,8,213
8835,30,12,222
7040,36,12,263
7566,27,13,187
8900,16,11,250
5362,16,8,263
4541,20,9,264
5173,37,8,231
6434,36,8,242
6106,43,10,229
6295,20,8,215
7377,37,13,231
7767,41,8,262
4414,33,11,233
8260,39,12,242
6278,25,12,210
4192,39,9,218
5820,29,3,204
4874,43,8,214
9221,30,8,243
5247,46,10,209
5235,20,12,275
4462,37,15,202
4660,26,6,271
9464,22,14,201
5146,22,4,236
8778,33,10,235
4008,43,9,211
4084,37,10,219
5401,40,11,236
6378,25,9,222
6436,33,11,245
7658,31,7,250
4241,27,6,221
9638,30,5,246
9567,20,10,261
7147,29,8,275
4255,33,4,175
4352,15,15,259
7339,23,10,230
5881,28,8,249
5877,45,8,236
8428,23,10,184
6481,33,14,240
5125,36,11,249
4981,58,11,219
6058,24,5,255
7728,35,12,233
4877,23,8,193
4587,26,8,219
7377,39,11,237
6569,35,10,196
5973,40,8,264
7141,33,13,213
8185,30,12,176
8720,22,12,227
7996,26,11,236
5852,39,7,260
9446,31,9,195
8266,45,5,205
4967,36,5,209
8490,31,14,231
4914,43,10,244
4024,25,11,230
4675,35,10,248
6263,26,14,242
5354,28,8,218
5389,22,3,247
9783,43,11,257
6247,39,14,271
6176,29,11,232
4626,31,8,229
6087,32,12,248
5755,25,12,266
4061,38,7,244
6075,26,12,251
7397,42,9,255
4734,41,12,230
7172,16,11,212
6691,39,9,238
9657,32,10,264
8787,23,9,215
4998,35,8,247
6047,27,12,228
9311,36,7,215
6462,38,12,232
6632,49,13,276
5985,31,11,229
9026,27,9,229
4828,28,11,233
8099,28,10,246
7659,28,11,235
6350,26,8,232
9636,29,10,230
9602,26,7,256
7787,34,5,222
4273,39,10,211
8746,29,11,221
5397,25,7,212
8700,29,8,199
4660,23,8,261
6912,30,5,226
5248,31,7,209
6765,42,8,224
4767,31,14,238
8958,35,11,192
6657,26,7,251
4914,23,13,214
9474,29,10,235
8320,41,7,239
9091,36,7,213
7724,29,9,224
9244,39,14,270
6504,33,13,232
6557,20,8,259
6345,21,6,251
4677,35,13,241
8936,29,8,209
8583,29,5,233
7725,21,13,241
9447,38,9,231
7788,43,8,210
7631,42,10,247
4697,53,12,246
9131,54,11,213
6620,38,11,192
5367,19,9,207
5737,25,17,237
5811,19,8,226
7182,15,10,259
8353,41,14,204
8442,35,6,273
8892,27,16,241
7698,46,10,260
6099,16,9,222
4375,20,8,247
7768,45,10,224
6841,32,9,244
6740,17,11,239
6547,36,10,213
6865,37,8,239
4414,35,12,196
7468,20,9,250
9196,21,9,210
5396,27,12,234
7243,30,5,224
6149,22,11,215
5191,34,11,247
5210,31,8,245
4937,43,13,267
5263,33,10,246
9569,38,14,209
8041,38,17,207
4281,46,14,200
8598,31,9,251
7693,35,14,239
9216,29,12,248
9666,36,15,250
4166,39,16,231
8108,39,10,247
7631,28,10,228
7136,32,4,225
4143,28,13,247
9429,36,13,254
7120,45,11,199
6618,30,4,252
9459,24,10,237
6183,35,13,233
4363,42,9,242
9466,25,7,251
6767,16,4,234
8553,39,9,232
9368,54,9,258
7692,20,13,230
6856,32,14,223
7121,35,9,233
4423,44,11,245
8842,49,8,237
5597,36,10,263
8101,34,9,230
7814,28,8,212
7483,31,9,216
4612,35,6,243
4273,38,11,210
9508,34,8,223
6713,23,15,210
8930,19,8,215
4610,33,13,236
8881,30,11,226
6983,21,14,221
5263,48,13,229
7871,29,5,226
4059,33,7,263
4484,25,8,251
7233,27,13,250
5548,30,11,275
6279,25,8,244
4212,33,4,230
7104,37,11,248
5512,40,12,228
6988,25,13,235
5891,36,6,265
7809,24,13,272
9529,41,15,263
9420,37,5,238
7449,36,12,245
8177,22,12,227
7775,45,6,202
9269,26,13,198
9928,38,9,197
4562,13,7,215
8894,37,10,229
5482,33,7,245
7984,31,6,242
7826,43,10,215
4150,34,10,253
6082,28,11,231
5617,35,7,229
8847,22,6,242
5637,40,7,216
9111,18,15,207
7023,29,3,241
8071,34,12,225
7010,40,11,258
8056,23,12,251
8203,44,6,216
5070,27,12,241
7938,28,12,259
6537,24,11,216
5791,29,8,232
9476,22,13,216
4974,22,14,225
8285,27,8,215
8886,32,11,238
4874,35,10,228
7777,38,12,231
7943,27,11,230
6642,23,11,273
9044,36,9,227
8459,45,12,248
5692,36,12,247
9600,32,12,249
9720,32,8,203
6503,38,14,230
5652,33,11,232
5984,26,10,243
8735,33,12,284
5694,37,9,209
9719,34,6,243
9082,33,11,196
9757,27,9,246
8336,38,12,228
8865,26,8,237
4341,43,11,268
4551,23,14,226
9681,37,14,209
7210,39,7,208
5528,29,10,317
7763,26,11,244
6266,37,13,247
6082,32,15,246
7338,18,5,230
8790,39,11,246
9967,26,11,192
8643,30,12,242
9154,34,7,207
8151,33,14,257
6358,39,11,210
8113,25,8,207
6053,22,9,266
5306,25,11,262
6510,33,13,221
4132,33,10,250
7608,39,3,240
7429,38,8,225
8353,49,9,213
5124,32,2,203
5070,30,12,220
6165,56,14,243
4827,21,11,194
9306,27,9,236
7701,30,11,203
4646,35,6,257
5737,40,13,233
9850,16,12,233
4007,37,10,234
4885,33,12,236
6367,28,12,259
5938,17,6,245
4499,45,13,230
5268,35,12,209
8639,44,15,246
9122,43,8,222
7586,9,12,273
7106,21,10,246
7655,23,15,240
4688,28,10,274
8408,34,5,222
5317,31,17,235
8355,26,9,227
7404,34,7,246
4681,35,9,240
7128,30,10,249
5775,31,13,222
8688,20,12,222
8440,41,12,245
6238,28,13,239
5510,16,9,239
5701,29,13,232
9177,37,12,279
6459,32,10,236
6967,23,6,234
5989,26,13,244
9072,35,8,254
5013,34,12,248
7926,26,8,219
6996,27,9,219
9351,29,12,226
9720,45,10,257
6130,22,10,228
7012,24,5,220
4045,21,12,232
5123,24,10,246
5643,43,16,230
