Store,Container_404,Bad_Subs,Nil_Pick
36289,47,8,116
25363,64,25,303
28687,33,19,77
51947,16,32,107
57858,26,44,135
90396,6,35,190
10997,75,6,116
56280,31,25,110
70886,7,7,49
87872,72,16,205
91649,65,23,292
1261,48,31,271
50933,6,42,355
21918,26,26,265
94605,13,10,405
96270,60,34,370
5252,55,32,410
69351,56,8,228
57098,28,11,266
66129,71,25,318
79933,71,15,31
26828,74,34,205
13950,23,48,373
80552,59,27,396
91728,57,24,173
68965,28,50,278
44170,40,32,445
52497,15,36,284
27761,54,15,350
39568,41,16,255
94993,27,45,316
50894,41,37,145
24694,38,18,228
70750,22,23,284
41035,60,8,425
7894,43,6,235
46420,34,46,85
41360,35,43,284
29023,25,21,378
12690,46,30,355
38085,31,10,419
11066,23,5,290
19243,75,13,268
10991,41,11,194
32597,25,30,110
86153,24,31,423
74302,24,7,249
66572,32,15,356
23754,45,23,247
42582,17,30,119
70447,67,45,401
68245,44,33,47
93914,8,22,128
58129,15,13,262
37923,13,42,297
80285,22,32,333
12730,59,18,237
76325,52,8,406
59923,8,11,158
29630,18,17,134
4169,15,10,400
26457,60,11,399
77195,72,42,175
46924,73,28,453
82505,42,18,201
64530,43,49,435
79654,61,46,286
73862,50,36,328
61733,50,11,364
85737,32,34,107
35187,30,14,152
19508,6,42,88
56521,39,40,153
80244,6,47,345
48600,53,26,45
11745,7,3,457
13877,58,1,422
94135,27,17,402
32969,75,42,57
94014,37,43,145
42243,13,23,351
76598,7,24,197
97797,63,8,435
44186,32,10,447
89295,34,41,255
71536,59,4,351
64532,55,30,383
89054,41,21,177
20772,36,15,120
33426,73,31,244
74526,19,24,376
64846,66,38,350
98719,35,3,172
36050,26,23,140
33721,35,42,351
77039,19,45,370
36643,17,9,111
75706,17,9,97
89971,54,39,387
4855,56,45,294
64595,33,14,261
30033,61,39,170
60838,6,45,180
53198,58,25,395
77550,38,34,74
68205,27,44,119
64433,52,47,353
84772,50,16,182
5478,72,1,269
95595,16,44,106
28586,63,17,139
97700,10,50,274
54432,53,44,387
47822,48,16,44
11407,25,37,72
96475,56,26,242
44986,29,38,168
75807,32,30,98
32654,74,22,218
79225,11,15,175
59421,59,20,201
98372,14,38,401
87342,59,24,366
71715,59,36,283
5290,10,17,187
68062,41,5,327
70381,30,17,177
44299,50,36,287
33754,13,7,201
92664,36,1,181
26495,16,21,96
52772,27,24,146
15074,32,29,162
43654,46,18,322
59323,44,23,284
39478,29,35,191
88206,60,29,387
44829,37,36,397
42621,71,21,253
80544,50,45,187
25226,70,4,383
64132,8,11,110
84736,70,32,428
5281,73,24,69
81589,56,12,334
28458,65,5,196
20083,27,45,435
38317,13,31,44
78789,27,18,139
2014,75,4,256
21839,40,36,379
8268,21,26,380
30716,23,14,107
40443,71,13,102
7113,40,50,31
12619,57,17,160
7521,45,40,437
60311,14,7,146
86013,36,44,417
85803,65,22,356
9213,68,19,218
4874,54,12,410
3493,48,38,217
82485,61,26,49
93659,69,30,411
63829,26,17,145
80822,15,41,61
4330,73,13,252
69910,70,48,416
79225,72,18,347
26319,20,10,261
8461,75,2,351
3159,45,32,388
45336,30,37,386
68189,58,1,318
63066,33,29,96
9257,43,1,170
17267,52,12,90
74599,45,49,177
40826,42,47,309
46208,15,4,226
68924,68,50,356
77723,35,33,305
77716,64,26,135
63766,65,1,420
94581,48,46,368
63249,54,9,305
18354,57,32,384
22100,48,22,138
12897,13,47,107
20794,34,33,359
74173,25,17,310
46041,60,42,35
87178,59,37,345
80020,68,42,290
97603,37,39,386
71204,60,2,268
85210,60,20,111
79671,10,25,221
64456,45,12,80
5752,15,25,270
81786,68,33,433
21080,40,37,343
20130,38,10,141
24320,17,46,214
58278,19,20,231
19794,67,35,264
33655,36,30,234
66112,52,12,91
54161,50,15,189
29864,11,12,53
69444,33,34,410
17664,32,14,401
18061,40,14,214
90851,13,30,430
36275,16,30,111
40177,18,41,166
88744,69,22,332
62914,6,34,124
70738,68,25,67
7214,46,31,177
60555,40,46,257
46811,70,11,276
97814,12,16,136
34970,14,7,303
79058,73,47,273
76908,43,10,243
90716,29,41,363
22579,21,35,121
60854,75,30,246
10628,56,38,148
48420,25,19,305
99742,65,31,278
4539,69,5,200
95036,5,15,332
80456,29,31,361
40698,15,43,62
55955,31,30,251
90873,34,10,413
64688,8,35,427
76116,7,43,34
98065,28,50,394
61526,60,36,101
42449,21,46,386
8980,7,22,352
69926,18,43,33
34167,15,10,121
56210,48,37,97
38561,29,24,350
33439,64,11,245
48179,53,24,229
34836,5,28,384
76420,48,33,320
61264,44,32,241
12224,55,40,342
27272,52,18,235
64502,68,42,307
54953,46,1,87
45060,24,11,306
36698,66,1,153
46125,29,11,167
7463,54,28,103
23941,8,15,96
88449,52,20,42
99457,7,45,117
47762,66,42,230
38587,56,47,94
81475,46,1,269
51001,59,15,395
11584,36,29,179
82072,23,35,90
91288,51,47,187
26310,29,48,345
82011,30,41,429
11828,50,23,452
77724,24,23,36
73074,31,32,447
86457,34,16,228
53220,43,45,297
2821,65,5,224
7009,36,17,403
64901,58,10,42
65530,62,43,154
34846,61,40,247
25690,24,46,119
23203,48,3,433
52204,34,41,21
55883,58,43,363
71351,27,49,88
27649,24,6,82
59565,50,43,59
98065,74,50,458
78134,12,5,369
17341,66,45,57
49832,68,30,232
3168,75,38,60
74826,6,45,362
51340,6,47,372
40251,37,31,337
15247,14,4,203
19424,12,37,169
66138,33,7,31
21706,32,47,269
81642,33,41,124
2758,60,18,350
85561,64,39,56
83657,51,19,394
9501,28,45,393
88103,47,15,144
70435,33,40,232
16304,48,25,236
64011,34,43,427
74242,25,49,351
25767,15,3,129
84275,5,8,252
22784,40,8,172
98513,69,6,250
32888,69,49,33
69715,52,16,178
7289,45,13,259
3298,32,14,387
12722,58,42,236
47350,31,22,305
63264,50,17,140
78555,26,36,291
13592,50,41,305
84264,17,18,113
82576,41,38,85
12299,62,42,116
4219,41,4,124
37673,12,24,151
80016,57,7,249
8369,44,37,310
63258,44,36,20
59497,53,23,289
28470,33,21,354
34296,18,25,187
32495,35,17,412
85991,27,9,437
88095,55,21,69
87489,39,40,306
92849,64,23,368
60379,66,27,402
48922,73,20,378
13925,42,6,428
7484,38,40,270
1089,26,30,169
35394,69,18,110
5203,72,47,120
20454,49,45,341
5081,63,16,58
84409,44,9,322
84523,39,23,55
81545,18,41,224
73611,60,9,43
69152,12,32,391
60615,67,20,249
11935,46,50,289
98282,5,36,409
62413,51,42,420
85958,47,45,386
4224,34,2,380
21049,36,20,133
4982,17,20,105
63757,15,38,265
50496,26,50,411
86016,43,23,337
31983,33,46,442
30000,45,15,369
18927,67,30,248
85800,57,49,372
87467,73,26,160
54258,10,40,391
60199,60,29,96
50703,12,20,56
19141,50,21,193
26474,49,28,65
59454,67,37,234
19375,60,7,28
50253,33,47,457
65217,42,11,113
74370,17,14,151
28758,50,8,160
53502,22,32,146
21816,72,2,96
43602,15,29,283
99040,12,3,222
11713,11,26,231
4814,22,47,411
20740,43,48,205
78173,25,30,418
77796,19,1,289
82759,33,9,83
10453,59,47,276
3756,65,5,88
44260,46,30,70
35522,57,36,382
37681,53,16,140
79729,46,25,203
26289,72,25,403
25466,46,19,270
81497,52,47,210
89509,67,16,309
10779,6,3,66
32064,23,2,198
93614,35,8,363
71719,14,9,222
40688,58,20,43
24782,50,23,291
25257,26,44,73
15388,34,13,278
33893,50,49,25
83728,74,14,265
22261,21,23,25
67834,59,27,226
32982,16,8,49
2182,13,39,195
48105,71,41,27
98434,54,35,323
21933,22,1,411
28813,28,28,118
91949,28,33,325
89430,41,47,46
85319,52,1,197
99377,41,37,287
51751,59,11,411
81347,54,4,298
68067,27,12,43
94977,16,5,187
13421,61,8,67
91568,43,42,104
68090,50,27,427
43462,35,28,342
13021,37,45,344
39408,45,7,141
14703,59,9,307
32300,67,38,396
81083,41,41,191
13145,72,47,157
14655,48,21,440
28335,56,33,37
78074,20,30,254
43863,50,21,340
91252,23,20,349
60057,61,35,181
46937,19,39,271
21289,49,30,170
25425,52,35,340
8246,10,30,248
36836,56,34,265
49692,13,38,226
40973,30,9,121
64899,31,8,334
70237,70,29,368
28720,61,35,412
63207,53,38,310
19788,55,46,37
81995,58,13,213
39726,29,24,168
66297,58,1,118
43077,38,6,429
90050,55,37,161
74760,22,14,157
42504,54,20,212
25881,37,24,124
54108,48,23,153
63959,62,3,95
34989,73,42,98
10785,68,17,411
5995,65,27,189
49984,71,17,238
58094,8,45,390
97602,26,25,455
91287,30,30,272
32105,5,2,368
12462,22,11,65
49256,23,46,177
76141,21,47,41
89071,12,26,421
8264,14,44,286
53019,73,14,67
40324,73,35,323
63327,33,13,293
72587,15,49,106
91702,23,10,331
242,41,34,154
21376,59,7,83
3183,56,19,140
35504,59,23,153
91909,47,48,170
44810,7,14,167
45229,67,30,244
23827,67,32,192
80778,5,16,348
68648,64,27,49
12552,7,24,163
6718,24,3,337
23572,25,21,387
81958,42,35,265
90665,23,26,321
75437,28,25,28
88640,24,47,379
82705,56,8,168
18437,42,8,231
51558,32,5,70
18081,75,21,75
13698,14,37,199
59544,33,8,168
63809,53,13,99
72013,54,20,152
72375,35,43,192
82113,30,3,27
15883,13,34,44
50668,61,36,384
29919,13,43,107
77211,50,24,30
3771,8,4,432
28643,48,35,169
14548,27,42,28
17991,24,29,177
70008,10,4,98
27430,58,47,160
73102,72,50,455
19109,17,35,151
63199,48,32,290
38126,15,25,269
31416,18,35,69
74063,43,20,217
54088,10,39,264
29817,25,14,413
82419,5,15,421
25602,26,43,181
59144,37,25,276
48078,7,49,445
29112,30,36,96
45611,6,5,348
46101,66,40,110
50903,49,4,366
46101,5,27,308
27001,48,42,442
54320,63,42,433
8425,69,34,443
796,50,34,323
31820,26,7,319
96212,68,9,60
22190,34,15,43
52993,70,31,409
90384,69,28,292
40460,55,29,123
56058,28,20,77
12455,7,43,441
98488,63,5,251
84678,67,2,434
73836,35,45,277
51885,75,38,238
71109,16,35,40
31019,37,21,460
334,36,45,324
40735,54,10,356
59421,9,11,349
27424,35,1,360
6274,65,13,324
43586,53,34,222
7506,50,9,250
46318,60,46,398
57889,26,40,210
8784,16,24,433
19835,26,18,56
20394,16,5,101
62146,6,41,35
28087,53,32,279
49395,14,17,175
76173,19,43,97
77933,57,22,90
96594,67,11,293
87287,55,45,167
83891,62,20,364
31823,59,27,454
35627,30,22,215
2117,72,12,155
24141,66,2,404
15041,37,12,57
33270,30,10,331
75472,75,11,43
93669,29,24,371
61106,62,45,63
76080,19,45,391
33578,74,7,105
76275,14,38,371
95468,35,49,255
31460,42,46,74
98529,15,9,343
57819,69,36,218
67942,51,2,312
98047,43,46,229
22470,10,50,326
83879,68,21,368
14374,62,15,77
42156,15,48,337
31940,60,24,302
4168,67,12,410
77329,75,21,274
37680,10,9,22
6164,17,47,104
51436,45,44,417
48620,43,21,290
78309,15,29,407
32214,72,28,221
33225,35,27,335
20958,52,44,123
24093,74,12,262
80150,68,30,163
43372,46,13,338
95216,33,15,122
64054,19,31,77
12359,52,19,366
16099,26,42,239
28880,35,20,178
37,67,9,116
67993,27,37,97
94442,5,32,387
53259,10,49,65
7031,37,22,107
11953,60,27,118
3856,27,25,342
24419,16,38,193
45085,27,15,175
94138,52,3,442
995,32,25,202
73075,49,6,453
69939,52,4,306
34764,71,12,425
9206,57,19,124
46010,21,47,371
21350,37,17,424
33258,54,17,257
46549,7,47,236
51558,7,29,33
61501,14,23,446
25303,53,13,367
35294,6,43,20
50957,48,6,152
76856,16,22,296
9402,66,21,174
97602,24,48,402
97125,20,8,270
46593,23,23,245
58375,64,36,445
20581,55,33,33
13453,49,5,107
19417,74,14,61
52262,12,12,386
79969,60,33,130
44835,18,42,268
82538,26,27,192
31830,45,20,240
53385,68,5,140
24434,21,12,182
5692,63,45,273
65967,59,3,343
18471,54,12,400
31637,34,42,161
79046,75,6,394
11810,52,10,20
74365,18,27,283
97671,55,8,300
19840,60,38,308
14449,17,12,411
19223,5,3,257
23991,9,26,315
56341,36,33,259
89204,44,11,198
31151,72,17,157
82016,24,47,378
42879,46,36,31
7181,43,35,226
51041,71,49,329
73023,59,10,265
28518,35,20,295
87572,37,38,57
39251,17,43,350
94872,38,13,159
1748,50,38,299
20757,55,35,257
91590,8,12,38
60115,6,10,153
67012,49,41,63
1183,40,38,61
90595,6,21,338
82163,11,32,112
41815,32,50,161
8592,21,4,94
67194,32,41,27
17866,66,41,162
97986,71,39,244
76056,71,40,170
49083,19,9,429
22118,13,49,440
94922,28,4,49
96116,43,16,149
29695,14,5,444
56544,44,46,426
25012,57,43,388
76459,69,12,107
45061,9,47,84
63025,21,24,30
99649,33,2,372
73315,23,12,110
94465,5,11,138
19085,61,31,95
95094,57,28,306
15576,56,48,265
55733,58,21,267
30991,7,32,245
78104,60,38,219
10850,48,22,276
63849,75,6,283
14507,43,17,346
73496,6,31,192
17858,13,37,275
92503,65,21,241
49748,48,29,188
55730,43,23,338
2362,11,22,203
69468,51,16,160
44260,6,40,171
69752,13,34,353
81263,13,23,270
81427,34,46,60
88981,24,27,199
39215,20,17,36
9208,10,31,189
67000,55,5,371
50841,59,7,236
70472,32,34,181
34196,66,48,335
50202,5,44,52
91114,43,33,410
54063,36,20,53
28068,52,8,315
93651,69,2,67
74624,25,9,84
54245,42,19,296
84647,41,32,327
3818,69,46,287
90662,51,9,41
16878,73,49,229
23868,60,9,82
36897,19,22,330
69066,31,8,304
93617,39,45,406
78195,17,49,398
81689,7,42,459
27524,5,13,422
85694,35,21,82
84133,68,14,387
78234,60,26,186
61576,66,26,253
34591,34,29,352
63040,30,31,240
50057,19,35,113
36875,45,49,173
2491,52,20,38
10699,13,26,362
50303,51,21,404
87189,27,30,46
34638,48,7,144
61767,64,25,332
19957,25,28,395
76226,64,27,69
20576,57,22,184
35216,71,4,221
77463,38,50,107
6439,34,37,252
11326,49,5,150
13387,58,25,196
24914,74,31,322
13024,6,23,211
35618,28,18,282
88542,38,25,294
34416,40,43,166
65249,62,40,39
74822,7,20,287
90100,69,49,392
2446,15,19,458
43558,5,35,154
6277,64,43,410
51415,8,45,192
4135,36,25,336
37313,72,9,24
9440,73,11,102
72240,18,47,242
39920,59,27,55
64117,59,42,326
32659,12,29,361
29371,48,9,373
37435,10,22,339
28468,62,21,209
78373,62,2,267
87209,68,33,113
86857,72,50,210
92786,67,40,37
47654,36,45,151
9860,38,31,438
23302,62,12,421
20622,35,8,209
75629,51,26,406
97800,26,29,437
60561,12,33,222
81889,22,50,173
67727,21,46,328
86380,6,26,407
40086,58,13,135
38165,27,34,278
49904,65,33,211
40972,33,17,352
68391,71,18,33
18991,10,35,354
8355,61,11,214
34317,34,16,114
7292,19,25,240
10637,68,5,123
44759,12,14,347
75726,64,5,254
29871,69,23,413
21492,48,41,193
24130,29,32,289
19448,47,10,124
80608,56,47,348
10149,46,24,42
16594,66,8,133
96432,69,12,452
29195,9,43,86
56487,9,21,337
42531,64,18,225
13491,49,23,246
20869,44,38,71
69769,38,20,410
82170,60,28,95
62608,36,17,124
23314,15,34,148
8365,39,31,174
29541,60,37,49
64383,46,26,136
71703,48,44,238
35896,31,48,120
99502,67,35,222
42807,43,9,267
79036,50,16,345
94440,8,13,199
11920,12,30,428
43601,19,40,81
47248,10,22,445
19782,37,29,323
16947,47,11,403
51239,63,50,314
63456,26,49,224
57673,49,21,299
19131,75,6,77
61154,71,46,129
17573,19,5,290
87634,61,26,351
79903,21,41,356
82606,25,1,143
34782,23,2,234
36334,16,27,60
4683,46,26,382
51519,59,45,170
30239,12,46,269
47257,16,29,402
1254,46,43,352
69063,7,4,292
36092,72,3,113
27230,64,48,349
27278,34,4,109
21700,7,41,202
2566,67,2,112
87409,59,7,333
44661,8,37,215
52710,17,4,57
87026,62,42,443
20880,62,41,184
71815,31,22,103
51530,41,22,271
71396,39,20,100
61538,38,18,441
91799,46,42,107
30461,67,31,31
40259,17,42,364
83872,24,36,101
96033,37,39,320
23490,52,28,160
39816,49,9,204
27757,61,11,202
52201,10,36,323
19990,15,30,307
11016,20,22,42
31417,39,32,311
93560,27,44,137
49719,24,14,245
97287,59,25,213
61722,50,17,387
61961,61,23,189
22576,61,2,142
74981,29,31,137
63814,22,13,400
10810,28,29,235
93995,23,7,155
54809,10,3,361
36212,53,24,241
86816,17,46,453
84740,53,26,323
88841,73,28,137
5505,47,35,49
92496,14,23,88
23519,32,4,91
54497,20,16,60
53625,38,49,75
14747,53,27,388
57077,73,36,58
3246,13,13,371
79339,59,17,452
64956,64,10,94
12558,75,4,99
11942,12,27,450
63683,18,6,43
6343,35,26,326
82448,15,31,161
63575,58,13,214
77075,70,33,79
61048,33,29,411
44446,61,1,114
61274,56,48,46
36052,59,21,167
74335,14,14,217
11816,73,32,388
47724,70,5,76
19003,28,1,78
29372,72,36,212
9233,35,16,263
89957,57,25,281
15954,8,13,120
41694,43,38,199
16588,35,25,439
48163,53,22,142
78810,22,22,260
31364,67,36,137
32787,22,19,320
11459,67,29,205
32827,18,33,32
70762,68,28,371
78834,38,6,42
73023,38,12,396
28268,10,17,125
65539,14,3,315
68191,63,19,402
37458,38,27,295
71874,70,18,308
91757,13,49,207
27030,27,38,102
52356,45,50,240
53421,52,44,365
27965,55,37,173
90399,31,2,313
27136,52,36,402
83655,7,20,322
61014,18,40,121
41896,40,28,58
37520,67,23,22
44026,24,26,325
51246,54,4,114
87465,15,14,334
58389,22,1,388
79242,56,3,61
30103,51,3,442
31699,10,22,93
94094,69,24,161
66891,64,3,121
9268,38,11,365
43885,10,41,311
65578,28,4,431
99066,19,22,318
89512,40,2,248
13686,13,14,279
12207,57,38,270
47208,14,3,248
8877,66,6,228
29058,47,12,389
94103,62,11,306
73844,35,4,25
79112,64,19,80
59893,61,1,144
90040,49,35,55
67754,36,33,438
32601,55,10,159
25119,74,18,114
65086,63,24,236
56727,52,5,261
30331,21,18,43
13667,56,42,89
68227,50,44,224
13331,24,48,194
30012,10,26,47
25826,28,44,439
39428,67,50,151
1420,9,44,244
65257,67,47,45
3319,47,42,234
53354,55,48,248
96294,9,45,410
53139,11,5,93
24,66,41,328
85711,68,11,171
35961,64,26,68
8885,26,4,265
93265,18,1,193
33677,54,49,373
98835,68,48,259
75764,61,24,277
2613,30,36,167
23025,66,8,376
30124,65,42,200
90592,38,40,356
97205,20,17,53
2103,63,8,342
83029,15,46,434
60841,46,19,235
19725,43,49,423
74386,44,32,300
42343,34,16,103
33043,20,44,272
46217,25,50,406
93633,34,48,391
10946,34,23,312
86849,72,21,424
6975,35,14,44
21550,31,12,64
58953,43,39,418
57657,69,3,113
26047,66,23,278
27096,6,49,346
29930,9,21,117
55836,44,38,150
66288,39,12,252
90281,34,23,218
13927,70,13,158
69546,15,33,333
74429,54,4,35
11754,45,35,266
17474,41,28,441
79378,5,24,353
36705,59,7,341
63941,37,10,245
70376,55,5,370
52925,60,7,77
23784,51,35,222
1174,45,42,110
31587,51,15,380
94004,29,26,432
18013,54,32,28
67046,65,6,77
47915,10,13,140
46868,58,26,106
79594,36,45,45
74264,46,27,224
24684,28,9,220
9735,71,5,148
76878,61,28,448
32875,17,43,107
1073,19,45,183
74947,37,30,332
78167,37,15,253
74941,58,14,352
913,64,16,128
56812,12,15,287
19287,12,2,318
32586,43,2,119
20127,72,7,37
12566,52,30,436
76720,53,12,89
79329,67,36,381
87134,25,20,456
45681,70,32,74
81441,57,30,358
30718,9,5,357
25457,75,1,367
76041,52,24,399
33757,65,50,80
52217,74,11,357
2271,45,39,153
51317,64,4,336
19354,68,13,200
31177,74,46,415
58532,47,1,84
94880,51,19,306
23582,52,18,114
49662,16,24,441
87693,36,44,210
55437,36,27,265
84093,58,19,350
13738,25,21,138
65480,74,16,408
63352,62,9,312
36815,61,42,190
84275,58,3,351
50147,44,42,265
98161,51,32,366
73048,56,31,380
14439,39,29,93
15590,25,24,185
44020,18,39,373
48419,61,27,95
94568,42,4,334
54794,35,19,421
71063,34,9,400
5627,53,2,327
80964,36,5,358
84634,53,47,438
12106,45,14,236
90995,29,15,301
20982,33,49,130
31930,37,28,446
4457,45,5,310
99642,13,18,191
18528,27,39,212
96471,71,3,227
17833,52,43,48
24247,68,38,440
51326,37,44,268
46184,66,4,108
96843,42,16,42
91451,17,9,111
33034,12,9,184
86927,6,9,447
57794,67,11,414
41965,20,6,389
96702,62,35,406
75226,74,11,214
89409,49,24,389
45064,53,8,382
18076,66,6,335
34559,62,30,408
36768,19,49,264
20901,22,34,197
49418,61,38,343
58962,18,3,276
18279,37,40,48
17970,71,37,331
32621,36,10,134
83713,70,7,295
59513,15,10,334
68768,24,15,347
59648,54,50,23
85116,24,35,408
94673,72,25,373
70095,20,23,154
24506,12,4,192
32383,12,47,36
99783,36,6,261
60939,58,41,146
73643,37,29,193
25958,53,33,180
2690,38,23,259
55751,29,35,311
22305,15,22,28
57977,70,23,97
52106,17,16,441
2980,47,47,379
39483,44,22,449
3744,56,34,397
91479,51,39,439
55239,28,38,100
1873,74,33,318
7876,17,29,357
68314,60,43,196
68697,28,34,275
99483,72,3,187
42420,19,27,213
79643,63,45,329
56162,33,15,367
65122,30,18,38
8830,47,50,212
92955,6,34,372
10390,49,11,405
44226,71,17,43
20690,7,15,383
75289,33,26,419
27920,74,13,328
23280,25,28,57
98429,59,50,416
45643,25,48,271
43563,40,28,139
79330,70,47,233
22069,43,33,406
88618,66,43,442
63555,67,44,303
8283,36,16,211
78463,6,1,427
51676,6,31,225
11153,55,48,272
899,33,7,305
87536,8,9,396
12969,12,45,147
83279,28,29,262
33840,61,20,458
76004,71,5,231
81548,30,29,88
2329,51,12,384
95017,30,1,424
70756,14,25,282
14895,61,29,353
6455,27,16,217
4721,69,3,214
69183,21,28,150
33989,18,43,327
36892,71,15,57
2460,49,13,87
85322,6,44,289
54020,67,47,357
9959,63,41,24
10427,60,32,426
15833,54,29,115
70301,44,17,60
97744,32,42,305
30561,8,32,204
76704,33,24,93
80759,51,29,68
5002,17,7,274
93667,63,1,266
95074,10,2,231
8815,65,21,391
79756,75,39,84
67895,41,36,235
18101,48,33,285
60918,12,44,164
4173,57,11,53
27885,14,31,233
89905,69,7,261
28595,18,39,151
86387,32,41,314
30216,27,15,163
47433,59,29,282
56550,56,43,136
1612,32,6,433
8655,66,34,218
58787,17,43,182
27015,28,47,448
71532,16,22,202
1548,44,45,170
35992,32,8,405
70852,53,48,415
22757,65,1,21
66857,61,14,387
96909,24,44,294
28947,34,45,439
87799,13,6,235
75904,13,25,372
15658,7,5,29
64800,56,30,345
96415,12,30,367
37619,58,17,22
6211,53,36,201
4911,43,43,443
53140,24,33,374
60989,44,13,397
98851,38,39,200
53448,47,11,295
44886,34,37,281
52591,72,23,418
57970,53,34,57
70273,68,32,131
47458,26,47,32
68080,23,32,340
98529,43,48,201
23876,59,48,359
14819,41,16,66
7461,73,43,277
10191,67,13,147
91129,16,23,230
38019,6,47,210
41557,44,39,24
44034,30,46,424
38578,22,21,133
22726,32,19,147
50518,20,4,46
69383,72,3,141
27185,35,22,410
81592,20,30,98
43866,30,32,374
25932,7,2,260
15202,60,31,429
74210,39,17,156
4825,58,20,160
71169,60,24,230
19627,42,6,460
20128,23,26,303
38230,72,36,406
10704,44,3,81
48490,52,21,187
7590,59,46,341
75632,22,13,299
21810,54,2,117
95754,38,1,311
63726,59,29,393
88754,42,35,451
91013,19,45,213
37005,71,36,444
1574,5,33,209
17694,18,14,251
35312,25,24,219
73955,12,38,57
84124,22,1,144
96892,25,33,203
68526,7,40,97
64205,28,49,201
41816,68,22,52
79552,34,48,25
7180,64,5,223
79149,57,3,265
16436,30,17,366
8272,9,6,208
8123,51,41,426
47318,48,36,272
89654,17,26,270
99687,15,32,248
6319,17,12,274
4993,40,42,89
81727,40,21,183
17042,42,5,374
98457,15,33,446
58805,20,45,381
71914,74,14,301
18170,64,15,253
57042,11,38,266
85453,9,41,69
67871,60,43,199
35574,48,28,73
95372,12,45,365
90266,63,12,108
30994,29,14,417
4365,21,40,85
22327,46,3,191
37719,70,29,245
83807,54,34,371
94289,53,45,179
16568,39,14,110
39399,31,15,406
16908,45,5,440
57952,68,17,132
99504,19,45,135
75735,69,42,345
68489,71,22,106
83038,26,28,189
39138,33,34,279
52202,24,17,424
57952,59,19,165
91053,10,42,115
27947,45,41,409
99193,61,9,400
11054,28,25,276
67677,42,5,119
40429,21,40,269
21055,50,42,342
7389,40,12,290
64334,66,9,322
66153,50,17,150
55855,23,19,174
64377,58,9,341
92433,61,33,78
3535,9,50,375
78618,35,23,28
25243,41,41,70
76536,6,42,184
30482,71,16,383
59353,6,39,458
75260,18,25,279
92301,74,22,275
65201,21,12,90
88127,13,43,423
98846,67,38,347
15336,31,1,168
65656,27,27,110
39260,30,8,216
6170,61,12,401
63879,49,25,257
99719,7,18,209
15340,73,22,379
83912,23,41,126
41113,55,4,57
15987,31,11,67
46685,65,50,127
68544,39,30,243
34065,40,36,39
11067,70,28,149
95023,73,9,245
46212,30,6,350
24504,37,2,285
86938,13,7,369
42359,45,24,42
52208,69,47,381
79248,52,34,37
16246,5,22,96
79342,73,2,375
59651,7,35,39
69206,53,35,20
72489,40,25,323
14430,39,43,389
29016,44,45,23
75163,68,32,388
60393,45,14,67
58090,33,14,318
91059,30,29,456
67618,54,32,143
52312,40,2,455
29801,16,31,277
4238,65,38,32
53858,38,18,246
40820,22,35,404
28089,44,49,380
58861,27,26,66
12712,21,3,158
93849,29,4,68
91189,67,50,309
55910,37,22,272
33295,46,1,372
79339,67,39,179
7106,19,3,402
27292,14,41,337
50208,54,21,49
24149,48,45,244
66820,65,45,194
2984,57,35,364
57113,75,1,258
31222,19,38,159
89581,25,13,225
71897,70,25,231
8361,30,29,288
24414,9,13,265
76066,63,20,406
46158,43,18,384
24858,65,24,339
23914,34,32,241
81580,54,7,54
5244,11,32,370
66339,13,47,385
96569,19,16,257
5527,71,15,50
48779,70,35,315
40456,16,50,55
77685,61,6,362
73505,35,25,133
68135,74,6,332
1534,41,42,356
14326,20,50,152
74517,60,47,185
57712,70,41,289
17338,57,26,97
12335,6,42,267
98362,24,10,349
13160,46,4,334
59180,17,5,132
22453,9,14,124
32531,18,20,288
19451,51,25,326
54011,73,21,264
8039,23,50,198
34737,6,42,460
2666,6,32,203
32771,33,29,407
18111,50,35,130
38928,19,44,370
60778,52,30,22
45659,25,39,305
80229,39,25,45
35222,55,50,400
23478,10,39,368
81852,39,10,324
34271,70,7,247
51669,12,8,361
68657,61,32,304
51761,21,29,384
52335,15,15,215
53298,34,41,197
48427,71,42,254
55292,46,1,379
17677,55,5,305
47694,63,20,210
10130,65,26,413
34226,73,23,357
8108,73,47,401
47722,30,16,305
63365,69,25,312
42546,5,2,460
90473,74,21,247
30665,37,13,31
38149,48,13,146
52097,48,21,334
64314,49,1,72
3144,46,16,30
80752,15,22,108
35804,69,31,181
66889,17,23,125
56253,53,32,141
37857,5,46,422
75708,22,50,439
49165,18,11,196
134,8,10,247
92932,24,11,431
56536,50,10,421
15177,21,14,88
18032,22,34,287
51137,5,16,355
596,51,20,427
5013,70,14,416
14354,44,30,187
66675,29,15,162
10294,9,30,347
8054,41,37,150
89146,65,17,147
3706,21,7,297
96842,48,23,157
51970,52,3,198
85257,66,17,28
12244,70,4,251
56464,59,50,142
11288,30,5,87
89599,9,40,262
48600,44,13,51
11443,48,19,152
22240,40,6,82
34252,45,27,66
30829,41,37,432
99388,16,8,379
78556,30,9,394
70836,60,28,229
45659,8,13,360
62656,75,10,126
1994,66,22,172
9049,19,28,292
82468,63,25,158
32679,21,18,430
41000,43,46,29
33671,38,20,145
25236,9,35,346
6926,41,22,336
21030,64,14,22
50088,70,14,104
46344,71,14,409
45880,35,43,223
44413,70,2,314
16519,27,38,405
74410,11,16,75
52174,15,47,98
99891,38,5,71
