Store,Container_404,Bad_Subs,Manual_Pick
22550,37,47,184
29181,39,44,40
37867,60,50,56
62231,19,6,122
64908,12,6,152
1527,65,16,199
84916,20,22,119
22731,12,16,82
7703,14,44,30
71842,38,25,154
55828,46,13,57
95034,13,44,71
43817,5,12,29
48669,4,47,107
49114,23,26,87
236,61,36,47
25446,42,33,124
79383,32,50,181
63839,58,43,104
95569,56,3,145
59135,70,47,14
87886,75,41,61
12235,54,38,95
98630,9,45,172
55225,53,27,153
98434,18,12,181
19983,39,41,108
36746,61,12,170
81415,67,49,194
61494,54,41,150
32267,50,24,24
21019,25,18,191
56745,39,25,11
7047,25,49,32
95449,17,42,70
88660,56,23,91
63078,44,22,13
31531,12,50,117
57533,61,20,83
70284,53,10,14
63826,50,44,86
33903,69,7,93
25613,67,28,167
39994,60,39,71
2517,35,6,69
66192,50,22,183
44561,6,47,94
60330,14,25,53
17232,63,15,86
10301,8,23,23
50760,62,38,58
69754,66,22,124
57777,41,45,39
96795,13,21,73
53034,17,30,68
85096,48,40,90
32445,13,6,176
39379,2,28,50
73527,69,37,19
75024,50,25,139
16626,32,44,132
19905,47,30,91
85947,33,35,39
42172,25,43,140
20621,69,30,144
96974,21,43,165
71860,50,30,133
7760,3,19,26
82770,70,16,37
9046,71,28,59
66780,46,28,167
58068,40,13,116
47023,23,7,128
26469,44,46,151
71468,9,3,78
95475,5,37,55
22742,49,28,105
1544,11,20,123
38958,11,35,23
2871,67,35,174
79931,60,18,193
26258,22,11,108
96750,60,31,45
7105,38,21,185
39530,2,6,193
95862,71,32,135
20745,32,14,152
61379,9,25,144
71854,37,1,15
24524,69,11,11
64276,9,23,17
3072,53,12,88
67234,64,38,44
65284,29,42,44
52887,9,49,12
88910,49,13,115
61641,38,37,86
89123,55,10,199
68078,65,2,196
89128,26,35,139
18044,11,34,25
60824,6,18,168
42308,48,5,116
85492,41,36,15
48690,65,11,117
12916,74,5,16
7146,41,19,39
2260,45,44,53
56609,40,1,101
39760,66,17,76
27268,37,41,183
47491,74,11,40
36345,57,13,64
76039,54,21,106
48981,16,10,132
70023,8,27,137
38835,72,39,123
75169,56,16,188
18390,73,4,116
7339,32,10,60
48083,57,36,95
68593,59,2,101
8882,69,31,141
6427,1,20,112
55488,1,18,150
43395,28,6,140
79481,61,25,155
38522,6,41,23
69591,19,14,16
51145,63,48,64
54488,64,25,139
49763,55,40,93
72488,6,30,157
17152,14,25,148
79375,56,23,44
51429,57,36,124
11103,72,12,61
13747,24,17,191
448,43,19,139
74341,13,2,85
22562,27,43,50
81636,22,11,91
19088,49,4,85
33109,8,8,117
69848,25,50,199
12344,44,31,46
31829,40,4,88
53590,20,23,126
47737,13,42,135
73850,53,19,35
87734,70,36,114
49956,61,6,148
61128,12,25,36
79854,14,7,74
83422,18,50,138
31097,32,4,191
42098,2,5,100
3584,32,10,43
46887,16,10,182
22459,61,26,141
15962,31,20,81
81204,14,49,185
88329,70,41,50
93936,1,17,31
8993,59,5,183
14064,51,14,55
81933,32,13,200
29756,56,2,130
22408,57,24,112
89494,22,49,142
97947,33,4,165
76260,57,27,92
59225,48,4,179
87853,37,11,30
62262,6,10,188
79815,41,38,45
7062,4,45,175
72881,21,36,74
39309,3,34,130
17961,4,21,198
49834,38,17,89
40806,54,29,164
55014,10,7,138
2883,67,17,36
45250,22,29,105
46069,16,49,82
35373,24,34,100
1011,26,39,157
10712,43,5,11
64501,6,41,34
56520,4,48,81
26464,75,35,90
16344,2,15,3
15074,39,7,178
89574,43,50,19
72622,15,39,17
72311,14,33,140
72253,43,6,60
43506,30,40,62
71400,1,25,196
6990,39,7,49
55057,28,37,176
42432,31,30,36
77528,20,45,109
65191,64,23,59
8884,32,48,142
37275,49,18,40
9050,29,34,175
68343,51,32,48
93347,25,27,76
72008,53,31,189
42598,28,22,92
75033,19,33,137
46930,63,19,53
93247,74,8,80
12370,29,10,40
98089,71,44,178
28987,37,19,162
61389,75,41,144
85337,10,1,166
11079,1,37,44
82715,27,45,56
71358,2,28,83
81781,39,32,132
21678,10,29,192
96870,71,6,195
57042,50,20,58
61072,29,8,119
49463,20,16,180
46763,48,44,145
56636,72,8,125
7651,55,50,171
2272,45,3,108
68065,18,16,96
36267,27,49,174
40519,60,5,198
28686,36,26,60
41934,39,38,161
76536,2,34,133
67905,68,27,53
43476,16,22,163
9622,56,13,75
82426,27,18,50
63695,53,48,139
34118,35,33,119
95302,49,24,78
75608,7,21,33
3513,7,30,130
13150,9,44,46
90741,32,11,14
81650,70,1,69
72275,51,12,24
47734,55,7,189
94136,41,22,53
79108,47,10,161
44849,72,4,29
95817,69,50,167
17648,61,38,37
16466,59,22,35
20454,26,39,5
63745,52,27,23
5745,57,32,28
72096,64,13,173
52854,10,35,113
53902,22,48,168
49572,6,29,194
36384,56,7,181
53093,34,47,100
23955,21,34,61
89260,38,13,156
13971,44,45,98
318,29,8,176
97470,42,7,170
68792,43,24,35
17207,53,38,69
74134,34,5,133
70266,3,49,180
51826,46,39,51
28963,8,29,123
8248,67,32,123
37190,15,22,142
64482,68,16,176
79506,36,3,139
97065,53,23,118
8888,43,44,114
88441,61,38,9
2867,68,14,199
65675,25,20,199
97583,72,28,194
64423,63,42,78
66300,60,34,150
82076,62,21,155
73533,58,43,188
47544,63,15,98
78150,75,4,183
71837,66,19,121
32236,9,49,181
49330,25,35,32
149,20,12,49
14068,39,36,162
34038,54,27,4
19532,12,50,6
11212,74,6,151
70583,59,15,62
83293,42,35,49
25882,44,37,68
23741,66,23,106
3617,6,47,167
46482,46,49,84
50645,29,29,62
7945,38,34,190
89985,27,28,177
61161,62,41,167
90903,42,30,111
62456,45,40,151
355,34,30,165
6503,6,17,90
39301,13,10,77
60210,19,43,139
68820,18,25,195
95331,29,22,193
30716,28,44,186
22939,56,26,127
69349,53,11,74
77451,59,9,22
60136,49,19,69
55700,61,36,35
47868,40,17,185
7500,12,10,197
50768,10,3,99
20831,58,32,11
49136,44,10,55
31539,25,35,188
90849,18,28,86
86622,25,44,61
19767,25,35,122
65071,36,40,191
31149,52,26,179
62227,56,17,25
96092,13,4,179
8372,63,38,48
36633,31,33,31
47279,20,20,119
23345,64,14,157
50581,55,32,94
57017,55,12,17
35681,60,40,47
88441,32,44,67
14165,15,31,154
73868,9,11,7
35063,61,45,115
34316,19,6,24
37579,48,28,74
16685,10,8,166
1708,57,16,112
85221,67,31,165
25020,28,19,35
31511,68,35,82
54126,19,13,101
82779,10,40,51
26973,33,19,93
35056,14,8,56
74195,42,42,41
68258,47,40,184
80294,40,30,94
94476,66,32,150
79490,29,40,75
74027,66,22,82
73841,35,9,137
37696,47,27,9
94385,75,3,131
26768,38,13,96
34918,50,7,182
52720,68,12,31
96531,20,16,51
73780,37,27,15
81768,69,13,177
24893,19,12,75
46552,55,49,162
29962,42,13,36
48254,73,21,64
3316,59,23,54
55453,30,39,121
47913,49,39,181
85036,26,26,49
83450,7,21,41
61692,59,36,42
137,67,12,141
18739,69,25,157
41305,21,15,10
32261,47,22,151
64291,51,38,58
39463,58,39,57
20002,48,10,175
25858,68,10,23
3265,72,13,131
55581,45,18,70
58446,45,42,143
35644,40,23,34
16124,8,42,110
52772,55,39,4
69432,62,22,139
35023,53,38,40
42344,11,42,177
17779,3,14,138
10856,39,3,172
4369,48,17,146
14109,68,36,132
34916,17,36,177
86738,45,47,164
84446,54,43,98
84154,52,39,1
42715,65,6,108
78922,47,33,44
60615,33,3,12
4857,49,47,39
80143,63,31,131
79911,40,48,200
5766,62,14,72
38621,1,49,131
38481,53,1,169
62831,19,5,118
90421,8,24,93
42049,43,35,3
70668,57,47,74
33859,13,1,103
42777,57,38,15
19748,7,35,21
90263,35,5,98
27809,2,36,63
41739,5,24,122
9700,54,5,162
84525,35,9,4
26504,49,49,50
26668,51,42,102
12629,28,9,149
11651,69,36,20
56311,67,47,105
77256,26,10,60
71037,32,27,23
14456,74,35,178
43667,38,22,164
97607,49,20,62
34982,56,19,156
9082,66,18,145
7460,36,45,170
52197,43,44,51
59961,33,2,179
17661,14,25,111
12355,1,15,49
64215,47,47,103
93480,41,35,55
1153,45,31,87
36946,25,28,131
86194,14,34,59
82453,39,31,112
96210,50,37,51
63652,29,36,134
3372,27,12,102
73997,24,37,132
14969,48,17,186
38147,51,28,151
60029,56,50,147
12130,67,3,31
62906,50,48,62
48903,3,22,200
57639,46,1,75
12267,38,3,17
6213,56,5,108
68423,18,26,5
99926,40,46,65
51531,59,5,36
83582,55,3,20
45016,55,33,16
28983,30,17,56
16540,69,34,96
31733,65,44,195
57005,25,16,181
1282,60,11,187
74276,59,36,17
23741,37,34,88
32129,42,34,168
85892,34,1,173
40529,34,11,25
90958,73,24,25
4717,24,38,128
86675,36,25,150
48714,63,34,174
64818,56,22,84
11502,35,20,53
76958,10,16,108
55999,64,37,45
13896,1,29,130
77365,9,39,103
29123,49,17,185
55139,61,17,42
41125,13,45,200
61600,65,7,153
93629,64,18,34
70724,27,43,154
69957,64,35,25
4241,60,50,92
64071,64,33,197
23557,26,9,96
20326,63,6,52
8984,21,37,97
23892,51,29,3
47046,48,22,26

9676,29,26,170
46852,4,38,185
10414,2,45,59
1141,14,1,152
60760,45,26,63
21809,42,18,50
86738,62,9,46
90306,5,34,117
34993,29,34,34
17428,52,27,6
78455,73,41,43
45028,24,14,86
7995,75,14,43
98051,15,37,20
95100,36,45,178
85142,23,48,108
12969,54,27,166
94497,31,19,10
83483,66,29,111
75146,66,43,75
88385,20,38,127
23482,72,50,138
49227,49,48,38
80423,15,38,150
68723,11,44,83
73332,53,30,40
10378,73,46,25
39592,51,42,120
2413,66,13,21
41001,49,26,153
32951,61,47,109
56040,31,22,31
49780,36,49,192
85329,49,22,180
76826,36,14,120
72072,67,20,27
70326,20,30,161
82173,53,23,91
98860,75,26,131
60265,29,12,71
8988,36,13,184
52328,63,37,169
13490,69,16,74
39919,8,31,56
67782,71,13,143
92713,20,7,152
11895,25,15,79
37810,66,1,88
93382,23,1,186
17318,51,49,148
61064,60,12,140
54381,39,32,6
84821,53,46,116
877,4,32,43
67618,51,35,136
64609,58,4,7
47069,59,14,45
93461,65,32,95
18568,66,37,16
96040,7,38,139
16902,56,40,130
96554,41,18,21
92484,22,36,67
5214,37,45,54
79891,18,38,66
52877,21,14,114
92346,33,26,3
58783,63,3,31
63833,44,31,176
24526,40,13,128
62257,52,36,165
4317,30,43,142
77075,63,20,86
7215,38,12,35
66940,9,24,198
28327,58,37,46
66776,43,42,187
6458,33,47,59
62819,34,48,196
26247,2,28,119
98478,65,13,190
97576,45,2,52
17548,34,10,64
64609,5,17,14
99661,67,43,15
58089,56,42,66
31838,39,33,49
89544,62,18,78
42948,34,36,81
86721,19,47,35
14209,30,14,104
29185,51,41,196
24830,40,9,143
1456,42,30,199
78063,74,25,183
41892,2,6,11
65712,34,45,185
41130,30,35,141
97468,65,33,54
4112,22,8,82
87379,21,1,25
72523,3,23,145
28866,70,49,86
81986,31,18,183
40617,5,47,95
13902,71,6,59
43061,59,32,1
87660,6,35,114
35215,67,48,164
99657,68,33,1
32869,61,9,153
22328,72,40,101
73531,75,26,170
6988,25,29,74
96569,71,7,142
72574,41,25,66
78418,18,34,121
70519,41,33,176
2570,62,11,1
46178,74,34,114
73217,8,17,151
98923,70,19,127
81015,42,8,191
30055,62,20,173
2210,4,20,7
28200,22,42,135
47014,16,36,130
24442,48,12,104
22414,29,34,156
60675,22,12,81
19009,63,34,10
48657,34,13,46
20359,7,27,128
82626,14,40,192
73962,72,10,142
25187,57,34,8
41892,41,39,118
64596,55,32,28
1122,30,46,106
60142,60,2,129
53885,11,4,67
43576,24,22,115
89517,31,1,124
69067,49,47,154
51427,69,45,48
67942,26,27,81
39432,58,32,182
15016,12,34,118
56204,69,22,52
21777,56,18,3
97121,69,13,27
18588,28,40,9
33663,32,31,129
83424,73,28,15
56708,7,13,20
53123,50,4,155
22324,56,25,108
77938,21,31,4
67061,65,25,69
55071,74,32,107
45071,56,39,68
65361,8,21,70
86962,43,16,88
6789,32,47,137
68251,40,29,134
87856,64,13,2
43670,3,49,101
49331,3,8,58
89969,59,10,147
58778,60,46,39
78459,58,21,130
52168,56,25,184
94787,44,29,190
22925,72,23,68
93859,28,39,76
64080,9,20,120
41649,55,37,106
23342,19,7,198
76675,70,36,184
62130,60,31,61
93458,52,32,134
51397,71,8,37
2880,49,42,192
10002,60,46,51
44902,64,23,36
45973,73,15,148
48316,55,36,179
39519,23,43,45
7787,9,11,99
39840,57,29,181
94391,23,20,109
33836,43,31,167
11791,50,3,93
93580,23,14,20
43408,40,15,29
44440,34,11,85
60555,30,13,164
52817,65,33,128
85408,57,18,144
85587,23,46,116
92506,35,45,135
1695,12,22,60
53815,59,27,184
23441,54,5,89
22087,56,35,111
74218,8,10,104
61805,5,4,6
94973,57,2,172
55515,16,13,66
94587,55,29,41
27987,66,14,37
92116,62,35,8
91955,44,47,37
50334,21,13,30
44505,20,35,35
23453,6,15,194
81205,59,5,186
65566,54,1,70
65200,65,48,88
64728,3,47,196
58787,71,23,195
31109,17,41,96
57132,39,19,13
18951,3,37,106
81059,54,46,190
93372,18,26,25
89420,25,21,2
89166,58,48,123
45072,12,21,131
99996,5,12,106
26103,45,15,189
80487,70,24,36
37638,14,13,119
33892,60,32,176
42319,14,50,115
3666,18,8,180
36149,16,30,186
44964,22,3,140
14981,36,49,80
71150,60,11,130
4284,12,24,125
77462,13,3,46
17748,1,25,156
72430,45,14,169
77920,75,47,171
4776,24,33,178
20283,29,36,194
95346,67,36,189
95044,40,49,62
62263,28,41,140
31784,32,15,178
25084,3,44,56
8495,7,1,133
16882,37,39,62
3487,59,19,198
32909,18,30,152
34912,62,38,89
14821,63,10,16
34892,35,14,145
11156,59,49,160
204,65,39,51
30161,62,8,172
44204,17,14,2
35993,10,39,88
22728,3,5,153
39695,44,43,184
4756,29,30,192
29105,14,33,32
85757,50,7,189
5319,62,39,148
76611,59,13,130
30372,68,12,134
98451,7,45,169
41021,7,29,10
68254,3,1,174
13564,74,49,31
15932,40,29,177
14322,24,43,13
28453,61,35,188
65710,30,35,152
24102,38,30,122
42077,59,32,174
7668,31,48,159
22992,39,6,64
20293,63,19,80
87347,38,30,14
95536,50,49,28
30595,51,13,118
36850,36,27,159
48251,37,29,33
81654,23,29,50
75138,49,21,80
46080,32,41,9
90028,56,21,86
42995,28,2,96
53892,55,10,109
44339,55,7,153
38895,33,49,85
95092,41,28,103
59033,2,27,86
80802,9,16,52
73386,24,19,68
38971,19,1,149
71287,48,22,177
8731,17,7,82
76955,68,6,141
8722,70,17,114
13222,70,17,150
36920,47,41,92
9507,27,16,139
60877,4,29,74
71296,15,41,38
40744,61,37,106
69847,73,3,84
99717,10,8,118
57853,39,15,146
72371,47,45,184
90858,19,29,28
93346,33,42,139
55529,42,16,80
93880,62,32,165
39487,5,42,21
58258,62,26,63
78375,25,26,152
55328,51,18,79
65512,66,2,131
93465,11,29,61
29978,55,20,16
69837,40,13,115
48546,67,22,133
5716,19,42,195
22606,27,28,80
22417,60,29,32
82804,17,1,194
17279,20,2,141
28942,64,33,182
84982,70,16,189
33707,35,31,38
87395,17,39,15
28583,43,34,5
74918,44,36,142
52248,21,17,125
41939,57,18,80
38814,58,31,26
35379,4,16,121
48151,34,24,48
60691,18,44,15
93606,9,43,89
46198,25,50,128
48321,2,17,14
47591,54,9,42
96278,31,7,135
63572,13,50,122
68828,12,28,50
80961,35,40,81
99652,6,32,56
32997,66,50,179
59920,31,34,183
46874,14,39,65
19135,45,34,136
87673,16,23,58
74313,68,26,167
99610,71,7,9
59122,32,18,35
83882,46,47,111
25467,33,25,10
16967,44,35,79
88548,28,48,83
63707,70,12,110
67225,63,28,134
30460,35,38,132
90825,39,29,175
950,23,47,158
85248,16,27,104
37678,45,19,165
81864,35,27,154
8644,74,34,165
31134,48,9,73
30009,4,6,187
67086,37,32,111
60625,70,16,21
5088,25,44,116
4318,65,47,51
18264,22,30,82
93281,54,29,189
42309,24,22,133
60912,20,31,36
48557,23,44,185
96469,73,2,172
77251,65,16,45
65672,19,17,87
24312,44,3,102
19116,23,44,47
803,37,6,165
88134,43,49,36
28102,3,4,33
84749,53,27,106
99801,55,15,138
27968,8,2,139
27786,38,33,47
60978,38,41,170
95135,4,5,45
97712,61,17,81
59460,75,7,160
91339,3,20,53
15670,37,1,11
46378,3,5,74
36891,72,47,41
62395,6,43,102
50113,75,33,115
95594,3,3,52
28178,59,24,126
4772,39,21,156
72036,29,20,174
93882,73,39,195
99683,40,44,197
32555,34,41,96
76493,60,15,50
84147,24,42,97
76978,31,49,102
76249,65,22,84
43977,69,43,149
94927,8,32,5
23384,26,21,159
14534,1,34,19
35108,10,20,111
78267,58,37,11
75014,13,27,11
14394,28,16,93
32514,14,46,52
66414,63,6,176
44469,46,35,36
76720,72,10,120
93077,15,9,126
26249,39,42,148
55643,48,42,21
83827,8,28,113
33336,70,41,36
53430,20,35,24
44750,20,45,141
96971,61,7,6
18149,8,37,12
7708,68,23,82
15008,3,31,167
66218,57,26,168
20400,3,15,41
12221,62,45,76
68594,9,25,23
82100,48,16,187
22879,67,44,128
6402,38,13,98
14232,37,4,5
32772,47,35,154
78425,50,2,119
41638,44,37,119
29703,65,1,138
38436,62,22,131
53657,61,5,177
8651,41,27,156
54253,9,32,60
58215,1,27,107
26616,52,34,96
939,70,32,69
13193,14,23,83
34966,3,24,113
43812,16,47,169
29096,5,35,124
45167,16,36,168
67489,73,21,32
75293,1,44,56
32843,42,13,108
94171,24,23,140
44614,54,6,46
33273,38,15,178
97526,34,7,33
33912,54,33,132
44929,68,31,16
25822,35,3,105
81548,40,47,31
56950,16,49,5
54784,31,12,64
82606,71,9,184
76418,67,15,56
23905,66,16,68
73633,43,18,106
36323,49,16,156
316,56,29,66
73072,56,42,12
43284,22,37,127
60282,52,2,130
92078,7,47,52
3866,34,49,18
15023,69,46,27
71995,62,20,27
91064,29,19,95
2219,30,31,167
67374,19,2,108
28271,6,50,67
74654,36,41,180
30540,65,50,31
92499,58,16,61
92678,19,15,32
68817,19,20,56
73592,59,49,79
25676,49,21,123
97474,72,7,148
77935,6,11,175
8898,75,18,114
17168,36,50,78
93095,58,47,166
13961,31,3,1
10853,24,8,16
78578,45,30,137
65638,52,27,96
31528,8,12,129
81693,19,25,56
79941,33,27,37
6080,37,2,122
17782,55,6,157
98805,73,38,183
19312,32,34,98
61874,32,37,62
42152,19,16,177
91290,2,21,24
13080,58,42,160
974,73,35,53
16782,73,42,139
48308,39,38,13
86306,3,45,98
16608,41,9,179
84201,26,19,9
39943,20,34,16
3219,21,34,178
40416,40,48,161
76024,11,39,23
26219,7,26,83
34030,17,15,33
58932,73,30,123
25352,57,50,162
27083,23,17,200
9599,37,14,11
82595,58,20,136
72848,51,19,94
12433,1,40,57
15513,21,18,29
89823,69,1,49
35930,67,20,88
71029,61,25,97
84360,15,1,149
6769,68,26,200
64289,15,24,78
95541,65,46,44
50551,9,30,173
7060,21,5,191
2959,35,14,11
19998,40,32,115
56064,4,7,60
93345,12,3,37
92641,30,49,176
42314,47,18,172
61287,65,39,66
42072,36,1,67
72936,2,26,135
12692,69,14,9
4072,71,47,200
95007,36,4,34
36684,40,37,182
76428,5,37,21
66339,42,32,47
74284,42,46,159
41749,16,31,77
65514,24,7,152
79645,45,41,53
71880,62,21,121
94122,33,24,51
90722,19,5,123
82093,74,21,56
9626,57,7,59
49437,38,13,163
5505,69,6,173
4570,19,42,54
6384,39,23,187
67269,66,26,111
97299,10,49,110
8189,29,34,61
3578,69,42,124
25807,57,3,36
43471,45,21,123
84182,18,21,91
33163,41,18,12
34551,37,22,37
70574,62,36,73
73512,66,9,133
475,9,40,37
82363,74,41,44
89584,19,41,168
9582,24,48,115
64465,26,19,114
69842,11,44,111
56258,68,24,132
3667,19,13,195
12139,46,49,14
34824,72,19,108
66957,40,46,137
61197,67,28,139
48888,35,24,29
82310,57,47,192
85358,40,45,58
30906,66,32,131
16665,4,8,129
96890,61,49,134
8689,43,6,139
47187,33,9,177
96847,52,41,168
12146,58,43,139
84347,21,13,4
28273,71,32,74
99846,73,48,183
85319,19,45,124
48294,4,25,112
59203,60,32,193
13052,56,19,140
62127,37,14,90
88935,72,37,152
73376,6,20,198
95274,4,11,167
11325,48,23,55
63166,48,19,6
49770,68,25,136
48073,37,35,132
31222,65,4,16
60488,66,4,78
99127,55,33,7
77778,27,44,49
82693,58,20,143
92064,5,26,121
85561,40,38,89
31079,25,46,167
239,34,7,146
76274,49,32,95
64784,29,16,130
63121,46,5,185
7294,66,11,150
74686,11,40,54
43539,55,10,19
96180,61,49,184
79440,74,9,141
13750,55,11,70
20370,70,27,72
30068,64,28,100
45517,68,8,21
39901,64,50,40
66934,51,11,148
7213,49,37,179
73127,66,27,131
25263,41,33,105
45036,4,32,71
66982,11,8,144
74326,40,27,154
55752,35,17,140
25353,73,12,43
66950,71,25,84
73900,37,39,59
20664,50,29,65
12923,24,10,151
43521,19,20,61
72465,42,23,89
92548,12,44,199
59919,33,15,7
48632,24,8,174
16594,27,22,122
96199,27,9,187
70636,8,20,20
82502,61,40,55
2015,32,20,83
88011,31,43,103
47489,43,35,75
25670,72,48,66
36011,43,17,175
25548,6,9,56
22156,61,49,15
4129,10,19,147
85986,16,43,137
55875,40,35,24
84336,69,34,22
13242,27,30,126
67621,22,29,184
2609,36,12,94
29445,25,6,150
89908,67,40,163
48639,50,16,113
87703,69,42,115
95744,29,10,185
2647,56,28,40
48446,53,36,132
78979,28,3,143
42325,23,15,187
60523,64,8,72
25207,74,46,147
50576,24,9,72
90736,32,41,181
82052,59,23,6
35789,41,48,80
98116,36,6,124
1475,63,9,49
68741,45,25,80
71841,39,23,48
8687,28,44,138
59941,3,7,29
39955,71,6,110
92719,2,48,54
91264,63,20,200
70746,16,38,11
95739,32,22,188
54390,16,31,28
16467,74,23,102
3971,33,10,43
1929,62,37,87
14807,21,42,69
40289,13,42,168
42207,7,31,76
88247,68,33,171
83043,66,9,8
42359,65,16,73
48689,4,4,101
69238,12,15,7
22278,53,26,193
58265,50,36,71
54266,75,34,112
45596,26,43,170
75149,49,17,105
84033,13,19,141
74658,18,11,74
7707,18,14,6
37056,9,25,151
28923,51,35,65
73639,71,49,183
78861,40,4,147
94270,65,3,82
99652,39,49,27
76545,65,36,167
67950,30,41,130
19203,64,39,17
90660,59,48,174
40017,15,12,46
3441,54,3,162
77526,7,20,88
48243,41,13,34
85281,53,20,188
52820,57,34,89
73178,48,13,180
37855,54,1,52
5930,9,25,112
91303,24,23,120
71619,32,39,38
65324,55,3,99
82792,66,12,112
52292,52,50,172
36187,19,44,31
73001,9,44,88
67955,4,34,70
32278,49,49,33
64473,66,33,52
51382,72,11,77
79382,51,48,43
19424,52,23,199
34103,2,6,45
55119,7,18,160
6325,5,18,28
15750,33,6,153
31604,24,10,22
68471,27,39,98
47280,30,35,200
87987,61,29,78
59403,9,10,138
10993,53,32,53
61287,2,19,92
86175,30,20,58
5867,35,29,116
98103,63,29,135
32263,8,31,157
49740,53,39,119
24057,1,3,35
11433,51,23,63
20246,36,41,32
86861,5,28,112
93341,28,37,149
10458,3,13,70
95439,17,4,125
35220,36,31,55
18830,66,46,26
27738,39,37,196
8462,31,2,164
79717,3,37,70
92958,17,34,78
30968,24,10,45
19049,1,2,173
41471,45,33,101
73621,24,39,56
22014,75,12,49
28319,34,13,110
63992,28,40,1
15021,58,42,55
44530,55,45,87
97272,59,6,38
84579,16,9,20
52851,30,17,23
22770,39,30,77
7389,22,25,182
50676,63,16,171
46417,40,27,15
41440,18,33,24
93899,54,29,20
63415,2,43,59
73862,63,4,147
89559,71,22,5
99437,75,33,26
72577,63,16,195
5832,74,14,120
9616,49,1,85
3303,28,4,152
73259,67,20,142
12017,40,16,16
89516,7,43,100
9710,11,40,186
8702,27,47,1
50177,26,41,4
23179,28,12,66
1856,9,37,77
4147,57,27,36
81824,47,9,197
90034,68,3,163
77031,22,21,131
34205,16,2,159
97667,3,23,13
10693,75,29,119
29429,43,22,136
5004,4,28,152
97707,36,27,123
57816,19,10,165
95770,45,27,146
78290,38,6,16
58315,49,38,168
63597,8,19,170
26395,52,14,8
38180,74,4,141
51164,11,21,145
38920,71,21,135
22971,11,19,38
28718,46,3,50
27555,54,43,61
66136,55,31,149
5460,30,33,26
51643,58,23,7
10814,34,26,99
68646,40,16,177
9137,48,49,84
36648,43,50,123
48661,33,16,38
81421,42,21,16
8113,75,29,97
41386,9,25,20
29152,3,42,125
90833,11,23,90
69908,7,32,126
96067,35,23,98
23993,71,16,99
21249,11,25,129
74460,68,13,13
47451,73,22,69
85835,59,43,43
32382,70,42,159
74494,49,33,119
73306,72,25,78
66402,23,37,46
56143,53,14,94
79280,31,18,167
88909,9,48,164
52296,45,46,120
60915,44,24,88
58677,10,23,134
11005,75,40,174
24128,61,36,172
51283,22,12,191
24918,41,19,110
1666,26,2,197
19638,21,7,116
17079,62,36,154
86555,5,8,153
47494,21,42,131
68154,2,43,86
94658,42,47,33
49645,5,28,115
35747,45,13,119
418,53,16,155
44659,37,38,167
41944,58,22,34
29526,18,25,184
80366,4,18,124
50971,60,42,24
78431,11,46,26
33837,37,2,144
35642,30,43,48
43381,29,47,157
82501,64,45,93
35778,4,34,131
64635,52,45,38
24050,34,7,111
75114,60,3,96
18509,55,50,46
69528,8,26,16
47350,67,21,192
58548,18,23,72
60597,8,23,164
80778,8,50,100
90106,10,12,27
10669,60,13,44
79978,37,43,92
3738,34,25,196
9545,69,33,18
69341,47,21,123
47976,22,46,57
75963,73,9,60
29393,21,9,170
65118,11,47,47
46957,22,38,57
40746,9,17,199
82161,32,28,28
80425,3,11,121
62932,4,2,162
75106,50,14,79
99422,66,32,167
77220,6,39,108
74337,53,42,107
95989,74,28,174
41509,59,19,112
94603,58,47,7
69726,62,47,11
10597,6,39,30
1965,17,46,57
90116,74,36,27
56119,20,41,158
55038,50,33,130
62373,45,43,111
42148,12,42,71
16235,26,6,10
85196,25,27,51
93337,6,44,75
49844,1,7,16
44141,14,33,190
73185,62,6,118
13631,20,38,197
20920,64,17,76
40772,44,10,180
76914,61,50,153
73096,35,25,132
9533,40,11,91
39863,32,11,138
1854,30,12,168
85722,62,1,6
91894,19,47,39
45509,19,39,194
48346,2,47,78
68980,39,31,168
79930,73,35,53
23296,24,14,38
11728,53,25,200
46620,22,25,136
92351,44,20,169
80871,51,18,166
41098,1,42,22
59457,21,6,14
29000,36,30,171
76290,20,46,114
86725,32,43,143
96872,55,5,161
73923,59,33,19
99525,47,17,139
51564,17,32,146
86164,7,33,94
64915,30,15,42
38358,6,19,68
59546,20,30,74
34177,47,40,42
24480,44,40,58
72536,65,11,11
68486,72,44,95
76379,38,2,175
72444,36,11,3
41415,30,2,93
14904,1,17,128
22214,49,43,152
77235,59,39,153
16743,69,3,59
93364,5,31,16
95502,61,41,162
58484,52,28,157
15241,15,18,127
10224,57,18,154
58001,41,3,130
38361,32,31,167
22616,50,21,52
57480,71,6,66
53187,3,21,152
78102,73,6,130
63831,20,44,156
32988,28,17,81
62578,5,19,137
32098,6,29,119
56448,50,30,25
58531,71,10,134
86909,50,21,67
99555,66,15,145
73425,16,4,129
98769,67,28,166
64855,11,40,92
77766,61,17,63
85195,23,43,147
9085,29,17,106
49787,70,32,176
20782,5,16,189
77611,62,28,81
49869,13,18,16
98950,31,5,130
92035,32,27,49
57593,51,2,23
96080,29,30,116
84833,34,12,50
97474,6,27,113
98085,27,6,90
71907,25,11,121
31879,51,27,111
71339,51,3,70
21725,66,31,43
4700,60,9,120
3517,63,41,47
12069,4,26,133
6021,47,37,20
18969,38,24,95
59109,39,31,47
23407,56,46,65
98292,37,19,135
58757,10,43,9
91738,66,36,111
41597,16,40,85
83193,6,36,31
