Store,Container_404,Bad_Subs,Nil_Pick
73722,62,22,270
52409,52,20,293
68643,10,22,382
66178,12,28,187
80664,74,21,201
34982,50,22,208
68619,7,36,327
17332,50,45,210
46238,7,18,243
31056,29,35,40
25477,37,26,96
71973,43,36,74
94283,65,38,426
71015,59,35,202
74374,9,45,364
51754,61,16,214
1177,75,39,393
7598,17,36,382
52781,46,22,76
21676,14,39,276
72877,40,25,165
87740,67,38,322
24981,39,6,118
10292,20,3,161
56485,22,50,428
90657,64,24,188
68190,23,24,302
72415,42,5,389
56634,9,8,95
45844,25,37,287
68125,42,25,184
1517,8,44,121
7384,56,9,340
21063,15,10,196
52325,46,7,23
41065,22,1,431
84342,37,10,318
46141,61,42,390
51497,1,48,296
29840,61,18,128
55964,45,22,442
17021,1,46,69
46940,72,45,285
51097,39,34,416
91626,57,41,106
92591,28,32,356
65910,72,29,390
17227,68,47,323
66245,63,38,32
4864,37,3,136
46818,66,20,217
74277,49,13,398
72010,63,27,204
69214,68,46,459
6862,51,24,456
66381,63,26,63
98502,49,10,450
47118,12,3,259
16358,54,14,301

52786,46,28,413
2829,41,19,246
22142,60,19,170
48001,31,19,289
12242,18,35,26
20325,17,8,248
56880,18,17,312
7718,36,30,154
10142,8,28,124
77203,56,16,115
71709,2,6,156
86146,9,26,222
5530,5,36,431
16202,10,34,86
16996,55,43,45
3561,57,26,113
18624,33,39,80
81010,74,28,75
49033,67,26,129
67124,42,13,79
18829,40,42,264
82723,38,41,158
84343,9,38,169
51060,5,11,193
66185,44,45,337
3441,13,50,107
27915,23,38,136
4239,40,5,274
28393,3,32,255
4766,48,4,445
70203,17,11,438
70423,28,25,199
15039,67,2,125
31849,48,39,363
1889,16,16,63
48660,36,39,328
71120,51,47,117
13386,34,26,135
91591,52,19,102
77945,11,7,156
92631,53,48,219
4869,29,20,401
54318,19,41,127
42078,73,29,302
43957,69,13,426
83802,55,38,110
25569,69,2,411
114,34,13,203
76671,8,24,168
65217,25,37,328
61453,10,38,169
96535,7,17,261
88793,10,35,408
11845,70,10,283
19023,12,50,413
70722,60,6,181
46405,69,20,290
45694,18,20,191
81756,42,23,348
37240,34,27,423
34222,26,36,181
47639,9,1,180
35917,61,18,111
76905,9,10,186
10960,55,13,388
9616,23,26,196
19653,45,32,57
21143,33,32,57
22629,40,40,271
57847,17,5,371
94966,23,38,444
9376,25,23,186
38336,69,12,418
40832,3,49,368
70117,41,11,251
63085,8,25,447
11124,50,9,398
68172,75,31,437
86536,69,17,108
47360,17,50,315
58313,26,29,80
76989,42,48,313
21087,4,16,199
41211,34,14,420
30773,74,38,427
93256,6,34,207
95874,69,20,432
32524,66,18,263
4828,1,36,398
83044,70,19,407
51089,35,23,199
28654,75,11,417
95079,30,17,185
41932,51,39,276
16609,69,9,359
15516,72,39,259
83514,60,9,200
73225,62,33,177
5313,7,9,166
7170,52,44,345
59619,49,6,459
58177,33,13,101
67150,63,19,39
63712,1,23,219
88244,33,37,106
88867,62,32,170
83593,23,22,67
47493,65,11,12
83397,14,14,75
71139,67,30,61
17682,17,33,301
41137,45,24,221
33635,7,39,24
57304,73,45,255
62589,31,12,299
50797,70,50,65
42071,18,40,184
34860,62,17,247
83785,65,42,206
85353,69,29,286
75090,73,39,356
12462,27,15,376
19896,20,43,446
59691,69,46,394
98315,25,11,314
2255,36,18,210
23810,24,24,347
88878,70,19,269
55002,55,42,97
67018,11,34,435
63262,31,44,109
47537,18,41,125
67155,62,49,34
43460,8,46,379
27391,50,34,159
53371,20,8,417
43216,12,42,402
89926,31,45,241
91062,74,8,200
46146,46,22,411
55721,72,48,44
7575,48,20,446
72148,32,13,45
65365,47,28,455
60179,53,27,316
59484,72,3,315
79176,9,45,232
31999,28,8,454
7408,26,14,220
61228,19,27,376
28686,48,45,65
61645,29,19,394
88175,37,34,298
66203,41,23,54
46206,2,19,428
58705,58,21,36
38536,34,9,336
21762,14,18,129
50442,34,35,334
70117,61,35,448
35634,50,25,313
90097,55,45,388
47525,55,7,242
84806,46,3,226
38528,52,45,206
88500,7,39,447
46330,18,40,14
59910,61,29,177
36778,67,35,347
36627,54,39,350
19889,6,31,450
54465,23,30,302
68134,57,20,418
26363,47,20,61
89562,17,48,227
32443,27,22,406
60480,48,18,327
54339,69,39,146
63535,52,44,219
94265,73,44,38
89713,15,31,109
37453,61,19,23
44279,68,44,320
87204,49,20,68
21626,22,12,112
25945,41,9,135
28398,46,48,332
39963,61,32,221
72460,71,35,286
67553,14,15,53
78743,64,26,440
15104,19,34,105
96501,51,32,367
49699,27,15,359
92016,74,8,418
78216,56,40,329
46540,49,42,98
28717,32,50,88
32244,4,33,15
46376,47,38,57
24647,60,41,149
77025,59,28,200
84650,73,12,81
20517,42,37,357
13,59,40,108
51129,12,9,188
42958,70,44,413
56750,32,34,34
53175,46,32,207
73438,61,15,404
60875,29,38,216
8450,18,34,343
39334,41,34,189
20280,51,15,349
8691,69,34,178
53598,35,37,44
40401,73,46,282
34945,40,7,321
7165,45,46,15
206,35,35,58
94951,47,46,226
35340,21,44,459
61175,75,49,378
79472,45,16,423
16316,54,14,131
21810,75,9,379
40276,74,38,353
57907,18,14,364
9504,28,21,158
58046,51,49,411
6726,75,18,421
13548,12,36,116
40461,41,36,437
34157,65,17,288
61525,41,11,209
20910,6,12,134
49268,51,33,433
20289,71,20,355
82229,26,14,50
41270,6,31,376
30959,62,47,136
53144,51,17,388
5042,60,3,70
39249,12,45,134
85295,38,24,435
17076,52,34,274
56006,33,22,46
69004,8,49,32
11444,57,33,286
40058,43,7,442
1906,24,3,388
23903,13,40,414
51920,37,47,263
89548,69,48,318
74739,24,46,354
32537,51,25,290
46239,48,6,137
28326,51,27,311
20931,18,3,121
55096,13,49,63
34720,70,4,332
36108,70,39,85
40,73,35,385
48376,35,41,129
18107,50,13,210
2371,73,17,109
96970,65,2,360
28580,48,10,295
91886,47,26,277
50827,20,22,137
72052,75,39,441
47469,16,12,152
76566,1,34,383
1386,67,1,307
18391,37,23,353
66120,14,50,321
40978,2,29,391
51162,51,47,172
62253,42,41,33
87127,31,12,26
60847,70,20,196
55243,58,24,228
85426,43,9,13
6282,43,39,135
38228,1,2,181
71107,47,11,23
93188,54,34,215
43845,42,27,422
62301,1,2,302
62102,62,34,262
48095,59,25,320
91610,10,40,440
30030,1,18,346
2915,66,36,36
81277,7,17,393
29199,70,40,347
17603,62,45,91
86008,26,15,319
8633,23,13,45
50838,27,7,397
32313,29,27,132
28693,14,34,197
91778,56,16,31
88868,68,47,344
11581,3,1,28
96537,49,42,283
99150,75,18,179
55943,53,37,31
19331,22,1,458
16280,41,45,29
61428,52,32,230
47833,18,28,349
80002,24,48,352
96220,55,14,36
46934,59,17,263
87174,3,48,355
10753,28,27,13
39438,6,10,164
20008,37,7,365
20255,64,29,293
5856,49,47,73
90149,48,48,280
2173,25,50,141
95548,38,19,417
55909,32,26,235
92483,64,41,457
17013,48,36,27
27942,41,41,66
37610,7,7,419
14161,26,8,451
70665,18,48,91
82252,72,7,390
70247,53,5,16
88094,43,40,414
70131,33,8,133
28609,74,34,260
8329,39,37,171
13724,55,8,371
69278,53,11,450
74553,49,24,159
46279,43,25,293
67572,13,9,401
40347,75,30,330
86867,4,50,300
15248,28,26,206
10082,50,3,278
60980,63,21,120
5546,33,8,320
33597,73,45,100
5478,73,50,144
60580,35,44,117
54230,60,23,28
71669,51,2,275
90095,34,9,45
55008,18,2,360
45098,28,20,24
75766,59,30,72
92341,5,10,329
5596,46,42,348
50894,8,33,401
90021,64,42,77
8589,69,9,311
42996,21,49,276
50334,3,47,84
95794,60,14,245
40825,35,22,163
63262,55,46,415
48600,42,22,192
54791,7,2,29
76821,24,40,73
3120,51,46,358
57018,66,18,99
96799,18,32,396
46891,32,10,337
48944,5,4,166
59088,52,15,345
87684,50,1,13
70410,66,10,360
76841,64,2,453
30976,44,13,35
8005,8,21,229
26029,16,48,95
77472,56,13,287
47139,23,28,101
82677,59,6,230
34879,68,16,126
4678,51,5,256
18695,32,45,54
42525,36,25,150
34728,54,16,160
12337,45,9,454
60791,3,27,452
82692,6,15,228
74050,19,17,229
23996,29,18,214
3563,17,18,192
39206,8,37,370
56689,63,7,314
68678,74,10,138
75781,15,42,51
79268,55,30,165
70370,8,22,102
96163,36,4,220
48387,20,46,335
31823,46,22,26
7822,29,2,302
30894,62,19,207
4422,72,36,292
57382,51,3,392
10868,66,36,437
15704,7,27,195
859,67,44,455
87101,25,7,71
20721,5,30,30
52829,26,41,417
47991,37,47,198
21764,57,35,301
85086,35,20,213
3813,37,25,88
72527,71,18,418
69119,20,20,288
4994,30,47,226
20967,20,43,132
819,37,6,357
90630,22,38,211
42641,50,23,94
70132,34,13,152
74409,46,9,177
29031,40,47,345
64063,36,14,273
75460,49,34,250
1990,18,21,94
4497,14,35,46
18287,31,44,386
88770,6,22,160
4077,70,22,302
67294,45,19,396
62777,5,27,50
56332,40,21,311
57974,20,35,79
37919,52,20,357
323,28,4,137
98611,39,5,317
25007,68,36,72
48376,13,45,96
6326,29,35,301
50700,74,19,420
63375,25,23,25
43325,57,21,385
60434,68,22,124
16097,54,32,460
86511,9,3,368
87634,43,35,89
8290,32,8,48
56393,34,19,401
84043,40,43,148
42554,38,37,171
89890,10,23,149
40339,24,42,361
71979,65,45,134
41951,61,14,194
82918,69,35,216
62162,13,19,115
7464,55,28,336
47728,1,23,454
69605,20,26,215
9195,64,44,452
7663,49,30,192
88335,22,5,219
56587,42,31,149
10887,8,6,138
39656,20,4,189
63529,7,28,320
65112,43,12,310
23243,26,26,332
10791,60,10,352
85960,70,42,284
29518,12,44,125
21151,68,1,180
4484,40,38,204
43360,49,48,285
79137,46,26,165
4197,22,6,454
10227,61,31,398
14519,38,32,83
55100,26,22,327
87084,49,46,308
16471,52,1,371
55951,61,21,386
91561,13,40,369
88225,55,25,285
75361,23,24,206
25176,53,15,422
85431,14,24,369
4014,54,43,317
32167,36,6,61
5886,10,18,366
19889,54,19,271
10769,70,29,438
18373,12,28,100
6063,68,43,257
86343,45,4,280
73305,53,27,102
88087,45,16,277
920,45,15,241
91184,41,1,377
57938,22,25,143
61353,22,43,175
8778,22,31,250
6864,67,40,312
32617,7,5,145
65449,19,37,456
67757,57,10,326
30437,49,11,451
44823,32,36,55
79082,32,36,18
54424,65,17,213
11642,2,5,252
7252,29,41,440
78003,28,16,363
62535,43,10,229
83883,15,40,398
47021,52,34,142
10537,15,23,379
22050,61,8,92
59076,12,32,263
86131,30,20,62
27670,75,29,278
96649,36,19,399
65758,53,13,412
13304,54,24,40
65240,50,45,94
27259,71,26,248
15625,67,18,299
56347,3,35,335
60027,33,12,258
35526,6,25,456
42,32,45,362
13854,26,17,456
45091,65,5,241
90125,47,15,321
41292,4,46,12
68176,22,42,143
56541,27,48,74
14314,22,3,87
55051,67,14,335
42702,70,40,80
78157,36,4,327
64282,57,35,319
20215,21,2,375
59062,68,18,241
94582,60,37,412
25519,30,21,411
45532,41,21,340
5509,68,11,174
34592,5,28,317
76681,68,45,373
36702,48,20,116
89850,44,21,44
89677,67,31,41
89820,71,25,342
29893,57,9,18
92282,31,30,116
45051,66,33,134
62838,3,21,19
18721,70,34,220
74547,37,19,42
6591,68,15,130
61094,11,41,11
74944,67,27,344
56011,59,8,459
90076,71,35,80
61564,24,50,417
40714,8,34,175
22255,26,40,63
10786,17,23,209
30569,10,36,294
35413,18,7,12
94465,6,49,146
18164,18,28,228
94131,34,22,215
12924,68,31,328
29534,41,29,242
89107,40,47,375
59819,41,27,327
56002,26,5,85
2559,18,36,16
22758,73,39,208
58389,39,3,90
4023,31,2,30
48874,31,5,459
55653,34,10,306
77421,62,4,123
34666,71,9,297
17210,47,37,452
66537,10,17,13
15192,3,46,375
22731,27,37,203
12937,25,38,273
57677,63,40,358
19558,16,43,38
82447,29,20,238
50117,18,31,195
39281,29,10,396
4941,47,16,447
59731,66,7,247
95968,29,26,88
90813,70,35,11
41992,68,17,338
27866,8,49,276
78439,29,17,26
43834,21,4,24
89597,32,24,428
83405,45,8,324
55357,20,13,134
945,24,27,383
85486,48,48,427
11093,50,7,358
63886,27,32,384
20446,2,37,435
56310,24,36,227
56660,17,13,149
3764,24,42,100
93994,72,37,239
3304,29,2,252
4074,70,24,327
79614,10,44,416
64248,33,21,123
9723,20,37,141
72062,20,23,388
68190,50,5,399
7909,60,10,387
52861,70,21,208
59190,16,50,370
74731,48,27,146
56441,10,41,440
24992,48,1,67
898,53,33,111
12746,63,29,101
39531,72,45,201
33510,45,7,296
41069,31,42,204
29052,25,6,235
44652,68,25,155
65302,40,43,405
9228,19,39,85
50879,67,11,274
87718,25,32,268
3042,55,36,448
12751,26,5,80
89982,57,27,456
87959,72,27,145
18972,9,2,368
43934,31,3,78
47683,3,14,151
38911,70,5,174
89554,6,10,80
3667,7,30,34
39095,57,12,439
49502,3,42,319
79384,17,8,161
65303,8,11,413
68747,47,7,311
43282,53,23,190
31920,44,45,230
26597,58,21,404
83592,32,49,242
2733,51,14,394
25149,66,4,148
53719,5,13,19
66443,46,1,444
1451,20,38,143
60675,36,15,240
49742,8,35,436
40739,33,39,52
33016,22,34,274
12947,41,13,222
48034,55,22,217
39226,57,30,396
5184,38,14,298
15762,45,28,432
79525,20,12,144
72420,73,45,395
39341,13,42,424
14892,63,37,362
29897,58,18,246
30857,66,29,445
38247,28,29,198
24451,11,47,275
33678,68,19,156
54676,46,7,449
42512,72,22,370
78971,24,42,428
86343,17,9,127
25230,49,42,408
90769,26,50,221
88233,30,48,99
28925,74,47,365
2488,14,7,10
64877,3,49,55
84417,10,50,267
6279,42,3,197
43261,67,16,248
83360,56,9,78
43998,56,42,383
62058,20,14,124
62877,23,47,178
98790,33,43,128
92351,18,8,138
24441,61,41,75
10415,5,25,198
66627,18,25,88
79216,65,17,324
16648,46,15,189
68662,11,19,57
89487,16,48,263
69028,52,22,140
22977,48,47,199
62398,1,42,172
31697,20,3,157
83002,36,8,354
1256,59,24,166
26994,57,19,21
9113,44,3,315
27137,59,37,252
59554,53,5,390
8602,46,3,129
20390,32,42,449
18258,13,39,193
69057,4,37,286
36774,14,23,454
57556,39,28,437
6970,69,43,103
87742,55,28,324
97389,53,24,279
13746,73,34,431
51345,61,3,459
34115,4,33,452
78130,71,16,335
23439,66,6,281
93857,12,17,317
90766,8,16,26
73067,71,39,375
71470,72,11,339
11164,18,12,352
39847,47,3,331
66017,2,30,261
58045,28,1,390
31101,65,45,331
16829,4,41,106
29651,74,47,428
56542,21,50,237
88988,73,41,392
29890,64,46,94
59387,59,25,423
96055,74,44,19
77208,65,19,124
87616,23,21,456
32126,65,32,284
85282,31,45,53
32894,34,37,256
67624,63,13,250
94060,18,4,40
35873,22,41,229
16362,7,13,109
8829,52,16,152
9274,41,11,344
33145,16,39,307
37477,55,5,131
33436,44,47,444
67957,39,20,385
30179,62,50,160
22577,6,32,112
60069,23,12,248
19380,43,44,86
98038,17,22,92
26522,75,30,37
91735,14,31,25
30242,32,41,82
24471,61,11,95
60704,13,48,149
95838,73,40,275
17228,55,17,236
93734,33,14,54
37631,1,27,404
26200,5,32,126
98446,27,28,396
10,9,1,292
89757,49,23,334
86368,9,9,317
61975,64,17,239
84680,13,21,162
81151,27,30,368
17781,13,23,253
9227,52,32,15
87342,15,33,255
32592,10,45,205
20571,2,11,266
45783,10,22,95
50634,9,21,123
87284,1,47,167
21094,1,43,157
57570,68,35,308
83006,57,31,254
13313,57,26,197
35710,37,27,415
30881,19,5,334
2575,38,2,125
50727,30,32,169
39191,30,7,162
26580,68,47,22
68809,40,19,146
75022,71,13,416
54295,44,43,371
60422,43,6,274
92464,21,3,455
40100,55,13,167
72020,68,20,331
62953,52,26,56
8906,13,8,24
36741,44,49,250
92946,57,50,231
68463,7,12,21
6800,33,44,10
24459,65,11,303
93094,58,18,329
44552,15,1,104
15417,66,24,143
28207,5,1,137
61698,49,32,341
36180,31,33,427
27401,62,28,364
24151,40,4,72
89012,40,22,297
27562,66,16,389
17727,49,12,187
40170,67,7,221
68179,67,39,245
68305,71,44,295
55151,20,4,291
63549,16,33,251
60898,15,1,30
84745,46,34,284
56170,13,37,246
78090,57,25,318
55515,43,33,20
16666,42,14,14
28968,25,25,259
50206,70,24,89
59464,6,13,419
33710,40,2,101
29343,1,25,218
99922,60,45,237
21965,57,27,128
90933,6,14,109
70102,56,17,144
36659,45,26,437
97252,52,36,291
85222,28,48,323
4585,45,12,390
31698,13,41,402
28361,23,46,391
76072,20,48,278
65193,39,2,40
42148,14,36,74
88312,13,23,228
43587,24,3,423
63036,36,5,103
32589,56,7,148
24109,66,30,343
71877,6,35,23
30924,8,25,67
45047,42,2,91
1266,19,25,316
15372,45,15,30
92891,4,13,61
68174,41,29,263
46146,10,44,157
19818,66,5,61
63047,70,43,133
89318,46,39,412
15999,57,21,265
7141,49,27,257
24095,69,27,186
28945,48,32,258
15020,30,25,262
88744,66,21,299
62262,58,42,209
6134,60,4,42
68623,27,30,224
69825,57,30,228
53945,46,7,33
53074,7,7,347
94036,8,16,288
94750,33,20,95
3641,35,38,35
89121,4,22,427
63110,21,20,365
11817,17,43,354
3677,65,10,68
20596,3,32,454
86380,46,8,388
1645,20,47,89
59620,17,8,76
57446,20,49,368
55571,31,24,366
71267,50,21,259
22117,70,25,393
50923,28,4,21
67106,74,7,239
16228,49,5,419
96009,47,18,174
93938,13,41,127
34694,25,34,24
77237,54,25,15
18462,18,50,356
89766,62,15,270
71331,45,41,139
45565,75,47,326
79515,8,26,217
50325,60,33,155
9738,23,41,39
83505,52,44,28
41623,21,6,198
99559,3,41,291
23211,6,43,387
9473,25,31,271
4861,53,45,433
99796,59,47,58
88919,65,18,151
13858,4,15,152
67620,26,49,347
71160,56,27,302
10365,36,23,35
67499,40,46,203
52139,53,16,106
88602,10,19,66
71049,62,12,108
3296,9,11,393
3140,31,31,145
54662,46,26,428
89311,22,20,357
66692,68,16,98
29147,53,9,70
99578,66,25,136
45100,18,3,431
15383,61,30,105
52250,27,35,44
71804,7,38,50
55142,70,39,161
61921,45,47,198
33639,62,47,377
78603,50,17,295
45618,39,31,445
8169,33,9,360
91908,50,27,116
63777,48,10,315
14010,58,41,336
67999,8,5,47
94013,32,39,378
77827,38,37,101
67853,31,6,195
35093,49,34,35
90755,38,32,171
47950,41,13,284
81769,24,27,293
65414,5,19,419
79658,44,6,21
20203,70,50,126
43012,57,43,31
6604,33,31,118
52595,16,44,231
86343,19,25,320
72901,10,47,292
20433,70,6,339
82496,40,48,273
8453,22,3,154
45796,63,1,285
94771,20,47,357
61991,4,24,402
54421,71,27,167
69725,55,35,128
34414,20,33,342
97989,47,13,118
17609,20,34,288
76690,25,21,189
88480,36,47,79
36853,53,29,338
96164,24,14,354
41511,50,5,274
73366,9,33,88
52432,14,13,173
88107,15,33,62
45795,48,39,153
60838,16,44,336
54355,65,36,23
68014,34,50,115
54330,4,6,417
14829,12,11,330
53846,38,46,194

4457,60,12,188
36017,45,38,144
9797,55,38,218
52087,59,32,410
9516,60,22,120
47847,46,3,124
11095,74,35,68
86316,6,14,171
46863,7,36,259
58276,12,16,264
93478,30,40,225
59558,26,12,25
33957,69,36,377
12167,33,46,223
95232,69,14,99
4370,51,49,398
34996,50,29,435
4567,65,50,265
30941,41,18,365
60087,45,35,215
18346,52,22,46
54944,52,9,30
66616,42,19,139
73203,29,35,216
32581,46,26,96
49482,27,23,143
17223,3,19,290
37913,12,34,142
16245,25,25,237
78509,22,22,25
41085,22,34,309
69265,42,36,23
72716,64,12,209
41991,13,29,75
32521,21,45,347
89891,27,36,123
46163,52,42,26
80848,4,45,290
80734,15,10,157
95898,73,41,140
60755,1,36,83
82585,67,46,234
77241,21,12,395
4382,28,10,218
20436,43,11,121
90648,23,9,84
30968,68,41,341
9754,57,3,121
87331,17,45,301
69439,31,23,119
99866,61,7,194
89311,29,23,349
87728,34,12,328
57605,26,16,379
13731,60,44,412
33638,56,11,437
38759,14,39,134
15270,64,31,55
59312,9,42,67
61955,68,3,295
24762,66,32,358
51727,61,29,241
41262,60,20,247
27481,23,40,457
61078,19,1,255
53130,9,12,61
22066,3,18,421
58333,42,47,211
46997,71,1,94
75684,39,6,417
69635,42,15,397
43341,65,25,244
22481,1,38,167
63702,8,35,201
49329,64,43,249
19722,2,20,346
76400,48,25,403
41900,53,41,236
46228,71,18,42
37478,17,17,91
20367,53,40,32
14847,68,5,236
10467,69,5,373
75500,61,43,406
2810,52,44,382
89295,8,16,304
91597,30,27,82
51937,60,16,265
56904,15,49,234
54636,71,9,239
37868,72,36,376
56602,46,35,218
4800,65,10,321
12478,10,29,176
22920,30,8,76
54241,52,26,314
7052,2,50,107
6727,36,47,285
12299,61,39,418
812,12,23,306
5212,69,24,337
98001,61,13,351
72978,45,40,453
39636,13,28,198
98002,72,23,102
11049,53,7,24
14923,50,45,400
76948,57,20,410
7890,75,37,308
16598,37,19,267
39893,28,34,350
74228,32,2,457
26094,35,39,298
40219,66,30,316
32534,48,15,119
21447,53,7,264
39482,21,19,22
97868,3,15,262
8529,48,15,444
33419,42,37,431
90387,37,7,322
90164,52,38,23
24702,14,30,413
57105,62,7,126
7867,32,14,250
27652,28,10,98
59856,63,46,238
32286,45,14,329
50942,53,23,386
81335,42,5,351
11478,48,27,231
55302,75,48,171
20191,7,8,256
38757,20,22,387
98199,56,24,287
28240,29,19,335
81835,37,39,115
26976,62,27,308
13542,8,36,401
41093,15,19,10
59001,53,37,221
15850,18,21,15
68066,72,27,183
49602,47,23,204
55723,64,19,420
49214,75,16,324
23630,8,2,95
497,2,48,24
30927,22,44,115
85189,56,10,218
93837,53,50,376
4214,58,45,419
48328,70,12,79
62330,75,39,433
25540,18,9,86
82012,62,2,141
50947,1,38,310
48560,20,44,333
34047,6,43,135
39386,39,13,125
16438,13,5,157
6194,33,12,76
73803,28,45,79
33829,73,1,422
38325,14,32,102
52144,46,1,302
92831,72,31,169
937,29,9,321
69619,10,21,416
6023,66,20,57
60559,34,41,150
94052,46,44,292
64888,25,10,111
94566,73,21,254
61999,46,21,80
17285,16,26,373
38853,21,11,102
57537,1,23,71
86254,31,27,139
19781,4,27,213
18967,44,6,173
30521,22,4,385
54497,24,42,269
46119,1,5,123
72327,31,16,179
26937,25,11,82
42538,20,26,372
95659,43,40,100
69008,9,48,298
29770,41,26,369
30468,65,38,402
6699,66,26,217
41106,31,28,394
58644,69,21,129
73382,55,31,273
44299,37,28,15
22406,48,13,449
47024,55,9,156
23101,75,34,196
67871,21,13,359
32687,26,22,206
38640,50,12,105
96716,48,6,172
63964,35,43,54
59772,31,20,339
12955,46,28,364
24954,64,7,271
37467,65,7,318
28028,41,28,288
30766,64,46,340
7004,60,15,396
50738,58,9,94
77009,1,7,390
16185,16,40,350
30981,60,37,25
5976,69,25,138
58065,54,34,183
428,62,12,389
99722,29,15,101
80250,7,30,197
83522,73,12,346
420,10,43,349
20145,67,25,303
63111,57,4,145
44358,60,15,404
35862,33,16,10
46924,54,13,111
12178,10,5,160
63233,42,4,290
78809,57,25,342
7305,71,46,431
30949,7,8,92
32782,7,45,309
92432,27,34,49
21213,34,9,279
26750,10,28,73
93393,45,18,357
52200,57,49,64
35992,60,36,166
45404,12,24,162
93174,66,21,194
28818,52,50,116
51709,9,44,372
79375,31,32,388
18369,11,5,92
55176,55,22,289
76232,26,37,342
72898,75,22,247
88201,1,6,313
42250,54,42,137
64394,38,38,90
74939,58,2,115
194,63,48,388
97076,23,6,344
64043,18,15,268
6443,64,1,231
1539,15,41,149
13239,22,2,346
87344,18,37,410
93394,37,44,186
85389,40,39,265
33601,27,42,214
7221,39,45,349
8605,41,23,417
54138,43,31,453
47505,40,33,17
58862,5,33,403
80958,43,45,237
3560,52,28,363
724,26,40,53
87961,29,43,398
34513,16,27,71
2619,41,24,46
25580,28,17,78
9048,69,50,330
94904,48,23,338
90782,22,26,414
43167,75,15,437
88152,73,8,409
43763,52,44,327
351,29,2,374
2862,40,31,56
86179,23,39,31
76333,56,13,226
72411,56,45,339
25743,15,33,256
7911,10,11,430
15466,4,37,327
78917,72,50,363
10023,44,46,147
90594,75,26,68
83845,26,49,55
37793,27,21,149
2408,33,50,146
96629,20,17,250
40617,65,32,393
87502,16,33,78
72124,41,47,16
67233,43,16,452
53850,10,33,233
74070,62,28,418
93657,29,39,232
51737,4,35,447
97513,28,37,457
9625,64,26,137
13027,35,39,19
7515,75,5,289
67266,6,25,96
15414,15,38,372
56463,6,22,68
29674,46,22,227
99144,59,14,277
18598,27,29,450
88216,36,5,217
35355,26,32,119
85981,57,5,449
43744,59,15,442
21643,6,6,47
6185,56,44,422
58731,71,1,46
90767,29,11,375
99495,70,23,419
40722,60,24,406
11508,70,38,209
74873,69,8,73
40803,74,12,86
5717,52,38,215
32746,15,37,345
78388,49,46,226
35883,73,26,434
61225,59,9,334
41651,52,18,197
15470,20,11,57
73322,72,34,88
43389,25,9,75
13950,58,15,230
74067,73,45,318
84734,60,19,385
87834,49,27,424
32103,67,30,27
47191,60,19,275
27421,13,32,444
3185,72,30,294
5121,5,21,234
56123,25,40,77
32024,65,9,305
93995,35,34,130
61565,21,4,318
16786,58,40,88
48767,68,48,219
92970,35,42,411
90189,1,44,12
88173,36,6,391
95647,49,17,276
36320,24,6,138
46558,35,17,438
43359,54,39,32
48394,75,29,272
49117,32,47,277
42233,17,45,197
91324,59,21,21
86635,13,4,247
26187,75,44,48
18305,58,22,104
42122,11,12,150
77471,67,22,342
73849,36,5,307
46458,65,11,248
84271,50,18,152
20321,75,36,218
10842,44,25,346
2079,23,28,12
73034,36,7,46
41157,59,27,432
42600,43,26,390
93284,66,29,122
24892,11,32,428
89041,66,50,12
73257,20,27,133
36713,66,27,362
48376,70,4,316
71486,23,42,126
50645,19,35,212
77058,28,32,93
45912,50,24,96
10905,30,4,367
1825,6,3,205
31215,56,7,352
18928,7,22,345
50247,41,49,337
84253,47,49,308
3991,71,7,124
97939,37,15,133
50218,70,31,227
18978,62,1,234
70864,35,45,223
40084,73,40,155
73941,58,13,103
98203,75,21,165
27681,72,13,157
5711,47,27,185
96075,73,27,195
19938,62,28,238
86956,68,31,246
66621,38,43,75
47549,23,5,131
24690,50,25,18
22582,19,37,319
32824,15,42,292
76073,39,15,209
2064,36,48,360
89905,32,4,416
26879,40,48,182
94993,71,3,188
95994,49,44,325
88751,12,17,87
84572,16,47,310
89746,64,42,252
85918,49,46,297
86669,28,25,331
51190,44,39,22
61350,69,15,357
17610,74,23,446
69733,68,18,202
9714,30,27,237
36952,31,35,70
16942,9,33,49
27014,3,46,143
64917,50,32,150
73891,38,39,272
98910,10,31,322
69936,44,38,372
27434,72,8,446
74209,12,1,456
78220,41,47,197
32490,25,50,259
38599,57,41,324
68510,9,37,24
51972,37,46,30
67745,56,41,237
96350,26,24,98
9506,33,4,137
56165,60,12,102
15323,35,24,315
79862,10,18,235
68915,28,33,190
37257,6,23,68
34551,33,2,316
52719,52,42,43
4801,36,4,341
7868,51,31,346
34760,62,31,374
43598,8,14,143
4375,58,12,405
90277,2,42,39
43848,37,37,90
72807,44,2,367
90072,12,9,29
57551,38,17,263
24490,49,13,459
40434,26,7,52
79395,42,42,446
62132,23,27,335
53081,74,25,66
18796,52,42,202
23695,64,29,136
69646,18,37,118
85745,65,15,424
83507,70,45,427
78101,70,13,151
49109,67,45,196
37288,37,5,460
430,36,34,439
42381,7,28,386
93281,35,27,336
19493,75,38,152
39247,15,37,404
72028,13,38,444
39788,26,41,47
91738,14,22,443
18389,4,6,381
45867,75,48,145
81764,48,45,402
55956,27,42,413
4824,28,31,406
27301,16,24,249
15961,32,47,312
61485,74,18,123
43144,21,20,348
11411,54,31,443
44428,65,49,150
7608,68,41,442
37201,47,36,194
14739,21,10,420
43234,30,21,436
23470,28,33,136
